State,Company,City,Number of Workers,Received Date,Effective Date,Layoff/Closure,Temporary/Permanent,Union,Region,County,Industry,Notes
California,"SunEdison, Inc.",San Francisco,1,08/08/2016,08/04/2016,Layoff Permanent,,,,,,
California,"SkyWest Airlines, Inc.",San Francisco,325,08/04/2016,09/30/2016,Layoff Unknown at this time,,,,,,
California,"Walt Disney Parks & Resorts U.S., Inc.",Glendale,74,08/04/2016,10/03/2016,Layoff Permanent,,,,,,
California,"J Brand, Inc.",Los Angeles,27,08/04/2016,11/18/2016,Layoff Permanent,,,,,,
California,"Teva Pharmaceuticals USA, Inc.",Corona,19,08/04/2016,10/07/2016,Layoff Permanent,,,,,,
California,"Micrel, Inc.",San Jose,195,08/03/2016,09/28/2016,Layoff Permanent,,,,,,
California,Golden Valley Citrus Inc.,Strathmore,145,08/03/2016,09/30/2016,Layoff Unknown at this time,,,,,,
California,Silgan Containers,Modesto,60,08/03/2016,09/01/2016,Layoff Temporary,,,,,,
California,Architectural Lighting Works,Hayward,55,08/03/2016,10/03/2016,Closure Permanent,,,,,,
California,Good Hope International,Anaheim,60,08/02/2016,10/10/2016,Layoff Permanent,,,,,,
California,"Balda C. Brewer, Inc.",Anaheim,130,08/01/2016,10/28/2016,Closure Permanent,,,,,,
California,Chili's Restaurant,Foothill Ranch,52,08/01/2016,09/28/2016,Closure Permanent,,,,,,
California,"ConAgra Foods, Inc.",Oakland,11,08/01/2016,09/30/2016,Closure Permanent,,,,,,
California,Levy Restaurants,Sacramento,373,07/29/2016,09/30/2016,Closure Permanent,,,,,,
California,"Bare Escentuals Beauty, Inc.",San Francisco,190,07/29/2016,10/31/2016,Layoff Permanent,,,,,,
California,"Bowers Companies, Inc. d/b/a Bowers",North Hollywood,99,07/29/2016,09/23/2016,Closure Permanent,,,,,,
California,"Bowers Companies, Inc. d/b/a Bowers",Long Beach,56,07/29/2016,09/23/2016,Closure Permanent,,,,,,
California,"Merchant e-Solutions, Inc.",Redwood City,36,07/29/2016,09/30/2016,Closure Permanent,,,,,,
California,"Oakley, Inc.",Foothill Ranch,417,07/28/2016,10/03/2016,Layoff Unknown at this time,,,,,,
California,Macy's Laurel Plaza Store,North Hollywood,176,07/27/2016,09/24/2016,Closure Permanent,,,,,,
California,Boeing Company,Huntington Beach,73,07/26/2016,09/23/2016,Layoff Unknown at this time,,,,,,
California,Boeing Company,El Segundo,38,07/26/2016,09/23/2016,Layoff Unknown at this time,,,,,,
California,"RockYou, Inc.",San Francisco,62,07/21/2016,09/20/2016,Layoff Permanent,,,,,,
California,"Rockwell Collins, Inc.",Poway,10,07/21/2016,09/30/2016,Closure Permanent,,,,,,
California,"Rincon Pacific, LLC",Oxnard,79,07/20/2016,07/15/2016,Layoff Permanent,,,,,,
California,"Intelicare Direct, Inc.",San Jose,32,07/20/2016,09/12/2016,Closure Permanent,,,,,,
California,"Mindspark Interactive Network, Inc. &",Oakland,6,07/18/2016,07/18/2016,Layoff Permanent,,,,,,
California,Safeway Inc.,Pleasanton,5,07/18/2016,09/16/2016,Layoff Unknown at this time,,,,,,
California,Valmark Interface Solutions,Livermore,14,07/14/2016,09/09/2016,Layoff Permanent,,,,,,
California,"IAC Search & Media, Inc.",Oakland,32,07/13/2016,07/13/2016,Layoff Permanent,,,,,,
California,"DFINE, Inc.",San Jose,65,07/12/2016,09/05/2016,Closure Permanent,,,,,,
California,"Impact Logistics, Inc.",City of Industry,61,07/12/2016,08/30/2016,Closure Permanent,,,,,,
California,"McLane/Suneast, Inc. d/b/a McLane",Merced,56,07/11/2016,09/12/2016,Layoff Permanent,,,,,,
California,Scripps Health,San Diego,150,07/08/2016,05/20/2016,Layoff Permanent,,,,,,
California,"Brookvale International, LLC",Carson,107,07/08/2016,09/09/2016,Closure Permanent,,,,,,
California,"Peppermint Holdings, LLC d/b/a One",Ontario,60,07/08/2016,08/22/2016,Layoff Permanent,,,,,,
California,O.P.I. Products Inc.,North Hollywood,408,07/07/2016,09/01/2016,Closure Permanent,,,,,,
California,"SkyWest Airlines, Inc.",Los Angeles,325,07/07/2016,08/30/2016,Layoff Unknown at this time,,,,,,
California,Tyson Foods Inc.,Vernon,34,07/07/2016,08/25/2016,Closure Permanent,,,,,,
California,"Rockwell Collins, Inc.",Poway,1,07/07/2016,09/02/2016,Closure Permanent,,,,,,
California,"Owens & Minor Distribution, Inc.",Tracy,102,07/06/2016,08/27/2016,Layoff Permanent,,,,,,
California,"Owens & Minor Distribution, Inc.",Ontario,87,07/06/2016,08/27/2016,Layoff Permanent,,,,,,
California,USS-POSCO Industries,Pittsburg,643,07/05/2016,09/04/2016,Layoff Temporary,,,,,,
California,Symantec Corporation,Mountain View,77,07/05/2016,08/24/2016,Layoff Permanent,,,,,,
California,Seagate US LLC,Cupertino,70,07/05/2016,09/01/2016,Layoff Permanent,,,,,,
California,"Actavis, Inc.",Corona,10,07/05/2016,09/02/2016,Layoff Permanent,,,,,,
California,DCS Facility Services,Moreno Valley,66,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Antelope,55,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Clovis,33,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Fontana,33,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Bakersfield,22,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Brentwood,22,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Chico,22,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Pomona,22,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Stockton,22,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Long Beach,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Modesto,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Roseville,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,San Marcos,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Vacaville,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Ventura,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Visalia,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,DCS Facility Services,Yuba City,11,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,Ryder,Fontana,7,07/01/2016,08/31/2016,Closure Permanent,,,,,,
California,Nordstrom Horton Plaza Store,San Diego,169,06/30/2016,08/26/2016,Closure Permanent,,,,,,
California,Thomas & Betts,San Jose,44,06/28/2016,08/01/2016,Closure Permanent,,,,,,
California,LendingClub Corporation,San Francisco,159,06/27/2016,08/26/2016,Layoff Permanent,,,,,,
California,Lightspeed Systems,Bakersfield,80,06/24/2016,12/31/2016,Layoff Permanent,,,,,,
California,VSE Corporation,Barstow,9,06/23/2016,07/22/2016,Closure Unknown at this time,,,,,,
California,Jacobs Technology Inc.,Edwards,59,06/21/2016,08/21/2016,Layoff Permanent,,,,,,
California,Boeing Company,Huntington Beach,42,06/21/2016,08/19/2016,Layoff Unknown at this time,,,,,,
California,Boeing Company,El Segundo,41,06/21/2016,08/19/2016,Layoff Unknown at this time,,,,,,
California,Jacobs Technology Inc.,Palmdale,5,06/21/2016,08/21/2016,Layoff Permanent,,,,,,
California,Jacobs Technology Inc.,Camarillo,1,06/21/2016,08/21/2016,Layoff Permanent,,,,,,
California,"Taylor Farms Pacific, Inc.",Tracy,192,06/20/2016,09/15/2016,Layoff Permanent,,,,,,
California,"Xtreme Solutions, Inc.",Ontario,80,06/20/2016,08/31/2016,Layoff Permanent,,,,,,
California,"Experience Works, Inc.",Napa,6,06/20/2016,07/01/2016,Closure Permanent,,,,,,
California,Gap Inc.,San Francisco,200,06/17/2016,08/14/2016,Layoff Permanent,,,,,,
California,SKF USA Inc.,San Diego,55,06/17/2016,09/30/2016,Layoff Permanent,,,,,,
California,Ryder,Fontana,9,06/17/2016,08/19/2016,Layoff Permanent,,,,,,
California,"Adecco USA, Inc.",Ontario,730,06/16/2016,08/17/2016,Layoff Permanent,,,,,,
California,"eBay, Inc.",San Jose,538,06/16/2016,02/20/2015,Layoff Permanent,,,,,,
California,Restoration Hardware,Corte Madera,53,06/16/2016,06/09/2016,Layoff Permanent,,,,,,
California,Thermo Fisher,Carlsbad,33,06/16/2016,10/01/2016,Layoff Permanent,,,,,,
California,Carpenter Co.,Lathrop,198,06/15/2016,08/15/2016,Closure Permanent,,,,,,
California,"Caddock Electronics, Inc.",Riverside,60,06/14/2016,08/16/2016,Closure Permanent,,,,,,
California,Southern California Edison Company,Rosemead,37,06/13/2016,08/06/2016,Layoff Permanent,,,,,,
California,Safeway Inc.,Pleasanton,3,06/13/2016,08/12/2016,Layoff Unknown at this time,,,,,,
California,"StemCells, Inc.",Sunnyvale,27,06/09/2016,08/01/2016,Closure Permanent,,,,,,
California,"StemCells, Inc.",Newark,26,06/09/2016,08/01/2016,Closure Permanent,,,,,,
California,Alcoa Fastening Systems & Rings,Fontana,189,06/08/2016,08/09/2016,Layoff Permanent,,,,,,
California,Abbott Vascular,Redwood City,160,06/08/2016,12/07/2015,Closure Permanent,,,,,,
California,"Mandalay Berry Farms, Inc.",Oxnard,565,06/07/2016,07/31/2016,Closure Permanent,,,,,,
California,Save Mart Supermarkets,Vacaville,325,06/07/2016,08/13/2016,Closure Permanent,,,,,,
California,Prometheus Laboratories Inc.,San Diego,55,06/06/2016,08/01/2016,Layoff Permanent,,,,,,
California,Xerox Corporation,Cerritos,39,06/06/2016,08/04/2016,Closure Permanent,,,,,,
California,American Medical Response / Centrex,Modesto,8,06/06/2016,12/31/2016,Layoff Permanent,,,,,,
California,Ryder,Fontana,47,06/03/2016,08/05/2016,Layoff Permanent,,,,,,
California,"Veritas Technologies, LLC",Mountain View,128,06/02/2016,05/18/2016,Layoff Permanent,,,,,,
California,"Steiner eOptics, Inc.",Monterey,69,06/02/2016,08/02/2016,Closure Permanent,,,,,,
California,"Actavis, Inc.",Corona,31,06/02/2016,08/05/2016,Layoff Permanent,,,,,,
California,"CVS Pharmacy, Inc.",Rancho Cordova,152,06/01/2016,09/30/2016,Layoff Permanent,,,,,,
California,Corizon Health,Dublin,130,06/01/2016,06/30/2016,Layoff Permanent,,,,,,
California,Corizon Health,Oakland,26,06/01/2016,06/30/2016,Layoff Permanent,,,,,,
California,United Technologies Corporation,San Diego,6,06/01/2016,07/31/2016,Closure Permanent,,,,,,
California,Pactiv LLC,Vernon,106,05/31/2016,07/08/2016,Closure Permanent,,,,,,
California,"Simply Hired, Inc.",Sunnyvale,94,05/31/2016,07/26/2016,Closure Permanent,,,,,,
California,Brake Parts Inc.,Chowchilla,65,05/31/2016,07/29/2016,Closure Permanent,,,,,,
California,Safeway Inc. / Albertsons Companies,Pleasanton,5,05/31/2016,07/29/2016,Layoff Unknown at this time,,,,,,
California,"National Retail Transportation, Inc.",Fontana,125,05/27/2016,07/31/2016,Closure Permanent,,,,,,
California,"Playtika Santa Monica, LLC",Santa Monica,111,05/27/2016,08/01/2016,Layoff Permanent,,,,,,
California,"Yamashiro, Inc.",Los Angeles,82,05/27/2016,06/12/2016,Closure Permanent,,,,,,
California,BAE SYSTEMS,San Francisco,53,05/27/2016,05/24/2016,Layoff Temporary,,,,,,
California,"Buca Restaurants 2, Inc.",Santa Monica,39,05/27/2016,08/01/2016,Closure Permanent,,,,,,
California,Bloomingdale's 59th & Lex Cafe,Los Angeles,17,05/27/2016,07/31/2016,Closure Temporary,,,,,,
California,BAE SYSTEMS,San Francisco,1,05/27/2016,05/24/2016,Layoff Temporary,,,,,,
California,"SunEdison, Inc.",Belmont,85,05/26/2016,05/26/2016,Layoff Permanent,,,,,,
California,The Fresno Bee,Fresno,85,05/26/2016,07/31/2016,Layoff Permanent,,,,,,
California,"Nestle USA, Inc.",Modesto,72,05/26/2016,07/25/2016,Layoff Temporary,,,,,,
California,"SunEdison, Inc.",Petaluma,17,05/26/2016,05/26/2016,Layoff Permanent,,,,,,
California,"SunEdison, Inc.",San Francisco,9,05/26/2016,05/26/2016,Layoff Permanent,,,,,,
California,"Benz Sanitation Inc,Benz Propane Co.",Tehachapi,132,05/25/2016,08/01/2016,Layoff Permanent,,,,,,
California,"AEG Management Ontario, LLC",Ontario,280,05/24/2016,06/30/2016,Layoff Permanent,,,,,,
California,"L-3 Communications Divisions, Electron",San Carlos,69,05/24/2016,04/05/2017,Closure Permanent,,,,,,
California,"Solar Link International, Inc.",Ontario,169,05/23/2016,07/19/2016,Layoff Permanent,,,,,,
California,"Mi Pueblo, LLC",Newark,76,05/23/2016,07/23/2016,Closure Permanent,,,,,,
California,Boeing Company,Huntington Beach,73,05/23/2016,07/22/2016,Layoff Unknown at this time,,,,,,
California,Boeing Company,El Segundo,45,05/23/2016,07/22/2016,Layoff Unknown at this time,,,,,,
California,"Bienvenidos Children Center, Inc.",Los Angeles,4,05/23/2016,06/30/2016,Layoff Permanent,,,,,,
California,"Bienvenidos Children Center, Inc.",Palmdale,3,05/23/2016,06/30/2016,Layoff Permanent,,,,,,
California,Levy Restaurants,Ontario,167,05/20/2016,07/20/2016,Closure Permanent,,,,,,
California,"Sports Authority, Inc.",Fontana,122,05/20/2016,06/10/2016,Closure Permanent,,,,,,
California,Southern California Edison Company,Rosemead,73,05/20/2016,06/18/2016,Layoff Permanent,,,,,,
California,"Sage Software, Inc.",Irvine,2,05/20/2016,07/18/2016,Layoff Permanent,,,,,,
California,Visiting Nurse Association of the Inland,Victorville,55,05/19/2016,04/04/2016,Closure Unknown at this time,,,,,,
California,Visiting Nurse Association of the Inland,Riverside,10,05/19/2016,05/01/2016,Layoff Permanent,,,,,,
California,Visiting Nurse Association of the Inland,Redlands,3,05/19/2016,05/01/2016,Layoff Permanent,,,,,,
California,Ryder,Fontana,11,05/18/2016,07/22/2016,Layoff Permanent,,,,,,
California,Brake Parts Inc.,Chowchilla,3,05/18/2016,07/29/2016,Layoff Permanent,,,,,,
California,"Thrive Market, Inc.",Commerce,98,05/16/2016,07/15/2016,Closure Permanent,,,,,,
California,Jamba Juice,Emeryville,103,05/13/2016,12/31/2016,Closure Permanent,,,,,,
California,"Jacobs Technology, Inc.",Moffett Field,55,05/13/2016,06/30/2016,Layoff Permanent,,,,,,
California,"Western Digital Technology, Inc.",San Jose,232,05/11/2016,07/03/2016,Layoff Permanent,,,,,,
California,"CST California Stations, Inc.",Castroville,52,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Atwater,48,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Santa Cruz,48,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",El Cajon,44,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Hanford,41,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Benicia,25,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Chowchilla,25,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Barstow,22,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Bakersfield,19,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Morgan Hill,18,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Cathedral City,15,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Goleta,15,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Visalia,14,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Fillmore,13,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Morro Bay,12,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Orange,12,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Oakdale,7,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Palo Alto,7,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Fair Oaks,6,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Sonora,6,05/11/2016,07/05/2016,Closure Permanent,,,,,,
California,"CST California Stations, Inc.",Clovis,73,05/10/2016,07/05/2016,Closure Permanent,,,,,,
California,"Kabler Construction Services, Inc.",Oceanside,67,05/10/2016,06/30/2016,Layoff Permanent,,,,,,
California,"Disney Interactive Studios, Inc.",Glendale,55,05/10/2016,05/10/2016,Layoff Unknown at this time,,,,,,
California,"CST California Stations, Inc.",Martinez,34,05/10/2016,07/05/2016,Closure Permanent,,,,,,
California,Homemade Real Foods,Vernon,316,05/09/2016,05/02/2016,Layoff Permanent,,,,,,
California,The Declan Suites San Diego,San Diego,65,05/09/2016,06/30/2016,Layoff Permanent,,,,,,
California,Los Angeles Guild LLC,Hawthorne,57,05/09/2016,07/10/2016,Layoff Permanent,,,,,,
California,"Roof Diagnostics Solar and Electric, LLC",San Francisco,48,05/09/2016,07/07/2016,Layoff Permanent,,,,,,
California,Symantec Corporation,Mountain View,15,05/09/2016,06/10/2016,Layoff Permanent,,,,,,
California,First Student,Yucca Valley,5,05/09/2016,06/30/2016,Closure Permanent,,,,,,
California,Brake Parts Inc.,Chowchilla,1,05/09/2016,07/06/2016,Layoff Permanent,,,,,,
California,"Western Digital Technology, Inc.",Fremont,105,05/06/2016,07/03/2016,Layoff Permanent,,,,,,
California,Visiting Nurse Association of the Inland,Redlands,8,05/06/2016,05/01/2016,Layoff Permanent,,,,,,
California,Visiting Nurse Association of the Inland,Riverside,8,05/06/2016,05/01/2016,Layoff Permanent,,,,,,
California,Ardea Biosciences,San Diego,141,05/05/2016,07/08/2016,Layoff Permanent,,,,,,
California,Kmart,Los Angeles,132,05/05/2016,05/29/2016,Closure Permanent,,,,,,
California,Maggiano's Little Italy,Sacramento,103,05/05/2016,07/01/2016,Closure Permanent,,,,,,
California,"Western Digital Technology, Inc.",Irvine,81,05/05/2016,06/17/2016,Layoff Permanent,,,,,,
California,"Western Digital Technology, Inc.",Santa Ana,18,05/05/2016,06/17/2016,Layoff Permanent,,,,,,
California,Prosper Marketplace Inc.,San Francisco,65,05/04/2016,07/05/2016,Layoff Permanent,,,,,,
California,"Actavis, Inc.",Corona,19,05/04/2016,07/08/2016,Layoff Permanent,,,,,,
California,"Versi-Staff Solutions, Inc.",North Hollywood,150,05/03/2016,07/01/2016,Layoff Permanent,,,,,,
California,"Zodiac Seat Shells U.S., LLC",Santa Maria,168,05/02/2016,06/22/2016,Layoff Permanent,,,,,,
California,Aramark Sports and Entertainment,Palm Springs,68,05/02/2016,06/30/2016,Closure Permanent,,,,,,
California,Ralphs Grocery Company,Indian Wells,63,05/02/2016,07/01/2016,Closure Unknown at this time,,,,,,
California,Boeing Company,El Segundo,2,05/02/2016,07/01/2016,Layoff Unknown at this time,,,,,,
California,"ecoATM, Inc.",San Diego,107,04/29/2016,05/27/2016,Layoff Permanent,,,,,,
California,"Cisco Systems, Inc.",San Jose,83,04/29/2016,04/27/2016,Layoff Permanent,,,,,,
California,Bank of America,Simi Valley,50,04/29/2016,06/19/2016,Layoff Permanent,,,,,,
California,Bank of America,Simi Valley,40,04/29/2016,06/19/2016,Layoff Permanent,,,,,,
California,Nortek Security & Control LLC,Eastvale,25,04/29/2016,07/01/2016,Closure Permanent,,,,,,
California,Freeport-McMoRan Oil & Gas LLC,Orcutt,9,04/29/2016,07/01/2016,Layoff Permanent,,,,,,
California,"Sempermed USA, Inc.",Ontario,2,04/29/2016,06/30/2016,Closure Permanent,,,,,,
California,Quantum Fuel Systems Technologies,Lake Forest,110,04/28/2016,06/29/2016,Closure Permanent,,,,,,
California,"Andromeda Entertainment Enterprises,",Los Angeles,96,04/28/2016,07/01/2016,Closure Permanent,,,,,,
California,"Xerox Business Services, LLC",Riverside,55,04/28/2016,06/30/2016,Layoff Permanent,,,,,,
California,Diversified Transportation,South Lake Tahoe,65,04/27/2016,06/30/2016,Closure Permanent,,,,,,
California,Boeing Company,El Segundo,36,04/27/2016,06/24/2016,Layoff Unknown at this time,,,,,,
California,Boeing Company,Huntington Beach,36,04/27/2016,06/24/2016,Layoff Unknown at this time,,,,,,
California,World Service West,Los Angeles,137,04/26/2016,06/22/2016,Closure Permanent,,,,,,
