,snap,isPartial,region,metroCode
2020-05-10,33.0,False,US-AR,693
2020-05-17,54.0,False,US-AR,693
2020-05-24,56.0,False,US-AR,693
2020-05-31,76.0,False,US-AR,693
2020-06-07,58.0,False,US-AR,693
2020-06-14,44.0,False,US-AR,693
2020-06-21,44.0,False,US-AR,693
2020-06-28,31.0,False,US-AR,693
2020-07-05,41.0,False,US-AR,693
2020-07-12,59.0,False,US-AR,693
2020-07-19,18.0,False,US-AR,693
2020-07-26,27.0,False,US-AR,693
2020-08-02,41.0,False,US-AR,693
2020-08-09,68.0,False,US-AR,693
2020-08-16,51.0,False,US-AR,693
2020-08-23,37.0,False,US-AR,693
2020-08-30,20.0,False,US-AR,693
2020-09-06,25.0,False,US-AR,693
2020-09-13,50.0,False,US-AR,693
2020-09-20,41.0,False,US-AR,693
2020-09-27,49.0,False,US-AR,693
2020-10-04,63.0,False,US-AR,693
2020-10-11,45.0,False,US-AR,693
2020-10-18,40.0,False,US-AR,693
2020-10-25,45.0,False,US-AR,693
2020-11-01,21.0,False,US-AR,693
2020-11-08,58.0,False,US-AR,693
2020-11-15,30.0,False,US-AR,693
2020-11-22,45.0,False,US-AR,693
2020-11-29,62.0,False,US-AR,693
2020-12-06,52.0,False,US-AR,693
2020-12-13,62.0,False,US-AR,693
2020-12-20,60.0,False,US-AR,693
2020-12-27,41.0,False,US-AR,693
2020-01-05,59.0,False,US-AR,640
2020-01-12,46.0,False,US-AR,640
2020-01-19,62.0,False,US-AR,640
2020-01-26,53.0,False,US-AR,640
2020-02-02,42.0,False,US-AR,640
2020-02-09,37.0,False,US-AR,640
2020-02-16,36.0,False,US-AR,640
2020-02-23,41.0,False,US-AR,640
2020-03-01,20.0,False,US-AR,640
2020-03-08,42.0,False,US-AR,640
2020-03-15,31.0,False,US-AR,640
2020-03-22,64.0,False,US-AR,640
2020-03-29,79.0,False,US-AR,640
2020-04-05,100.0,False,US-AR,640
2020-04-12,80.0,False,US-AR,640
2020-04-19,84.0,False,US-AR,640
2020-04-26,88.0,False,US-AR,640
2020-05-03,43.0,False,US-AR,640
2020-05-10,50.0,False,US-AR,640
2020-05-17,61.0,False,US-AR,640
2020-05-24,52.0,False,US-AR,640
2020-05-31,45.0,False,US-AR,640
2020-06-07,60.0,False,US-AR,640
2020-06-14,57.0,False,US-AR,640
2020-06-21,53.0,False,US-AR,640
2020-06-28,92.0,False,US-AR,640
2020-07-05,54.0,False,US-AR,640
2020-07-12,27.0,False,US-AR,640
2020-07-19,76.0,False,US-AR,640
2020-07-26,59.0,False,US-AR,640
2020-08-02,59.0,False,US-AR,640
2020-08-09,48.0,False,US-AR,640
2020-08-16,73.0,False,US-AR,640
2020-08-23,40.0,False,US-AR,640
2020-08-30,36.0,False,US-AR,640
2020-09-06,32.0,False,US-AR,640
2020-09-13,45.0,False,US-AR,640
2020-09-20,36.0,False,US-AR,640
2020-09-27,54.0,False,US-AR,640
2020-10-04,55.0,False,US-AR,640
2020-10-11,12.0,False,US-AR,640
2020-10-18,52.0,False,US-AR,640
2020-10-25,88.0,False,US-AR,640
2020-11-01,38.0,False,US-AR,640
2020-11-08,60.0,False,US-AR,640
2020-11-15,22.0,False,US-AR,640
2020-11-22,36.0,False,US-AR,640
2020-11-29,54.0,False,US-AR,640
2020-12-06,54.0,False,US-AR,640
2020-12-13,44.0,False,US-AR,640
2020-12-20,35.0,False,US-AR,640
2020-12-27,54.0,False,US-AR,640
2020-01-05,19.0,False,US-AR,628
2020-01-12,12.0,False,US-AR,628
2020-01-19,19.0,False,US-AR,628
2020-01-26,6.0,False,US-AR,628
2020-02-02,19.0,False,US-AR,628
2020-02-09,6.0,False,US-AR,628
2020-02-16,6.0,False,US-AR,628
2020-02-23,19.0,False,US-AR,628
2020-03-01,12.0,False,US-AR,628
2020-03-08,18.0,False,US-AR,628
2020-03-15,29.0,False,US-AR,628
2020-03-22,40.0,False,US-AR,628
2020-03-29,100.0,False,US-AR,628
2020-04-05,42.0,False,US-AR,628
2020-04-12,17.0,False,US-AR,628
2020-04-19,27.0,False,US-AR,628
2020-04-26,39.0,False,US-AR,628
2020-05-03,17.0,False,US-AR,628
2020-05-10,24.0,False,US-AR,628
2020-05-17,18.0,False,US-AR,628
2020-05-24,18.0,False,US-AR,628
2020-05-31,18.0,False,US-AR,628
2020-06-07,18.0,False,US-AR,628
2020-06-14,37.0,False,US-AR,628
2020-06-21,12.0,False,US-AR,628
2020-06-28,19.0,False,US-AR,628
2020-07-05,0.0,False,US-AR,628
2020-07-12,7.0,False,US-AR,628
2020-07-19,32.0,False,US-AR,628
2020-07-26,6.0,False,US-AR,628
2020-08-02,13.0,False,US-AR,628
2020-08-09,13.0,False,US-AR,628
2020-08-16,33.0,False,US-AR,628
2020-08-23,19.0,False,US-AR,628
2020-08-30,46.0,False,US-AR,628
2020-09-06,47.0,False,US-AR,628
2020-09-13,34.0,False,US-AR,628
2020-09-20,46.0,False,US-AR,628
2020-09-27,24.0,False,US-AR,628
2020-10-04,19.0,False,US-AR,628
2020-10-11,29.0,False,US-AR,628
2020-10-18,14.0,False,US-AR,628
2020-10-25,20.0,False,US-AR,628
2020-11-01,6.0,False,US-AR,628
2020-11-08,6.0,False,US-AR,628
2020-11-15,0.0,False,US-AR,628
2020-11-22,14.0,False,US-AR,628
2020-11-29,6.0,False,US-AR,628
2020-12-06,6.0,False,US-AR,628
2020-12-13,26.0,False,US-AR,628
2020-12-20,36.0,False,US-AR,628
2020-12-27,7.0,False,US-AR,628
2020-01-05,33.0,False,US-AR,612
2020-01-12,31.0,False,US-AR,612
2020-01-19,27.0,False,US-AR,612
2020-01-26,32.0,False,US-AR,612
2020-02-02,5.0,False,US-AR,612
2020-02-09,16.0,False,US-AR,612
2020-02-16,11.0,False,US-AR,612
2020-02-23,16.0,False,US-AR,612
2020-03-01,26.0,False,US-AR,612
2020-03-08,21.0,False,US-AR,612
2020-03-15,45.0,False,US-AR,612
2020-03-22,78.0,False,US-AR,612
2020-03-29,100.0,False,US-AR,612
2020-04-05,58.0,False,US-AR,612
2020-04-12,43.0,False,US-AR,612
2020-04-19,50.0,False,US-AR,612
2020-04-26,14.0,False,US-AR,612
2020-05-03,43.0,False,US-AR,612
2020-05-10,63.0,False,US-AR,612
2020-05-17,39.0,False,US-AR,612
2020-05-24,5.0,False,US-AR,612
2020-05-31,40.0,False,US-AR,612
2020-06-07,45.0,False,US-AR,612
2020-06-14,31.0,False,US-AR,612
2020-06-21,42.0,False,US-AR,612
2020-06-28,27.0,False,US-AR,612
2020-07-05,32.0,False,US-AR,612
2020-07-12,33.0,False,US-AR,612
2020-07-19,22.0,False,US-AR,612
2020-07-26,38.0,False,US-AR,612
2020-08-02,38.0,False,US-AR,612
2020-08-09,27.0,False,US-AR,612
2020-08-16,49.0,False,US-AR,612
2020-08-23,41.0,False,US-AR,612
2020-08-30,81.0,False,US-AR,612
2020-09-06,31.0,False,US-AR,612
2020-09-13,39.0,False,US-AR,612
2020-09-20,20.0,False,US-AR,612
2020-09-27,43.0,False,US-AR,612
2020-10-04,43.0,False,US-AR,612
2020-10-11,18.0,False,US-AR,612
2020-10-18,53.0,False,US-AR,612
2020-10-25,36.0,False,US-AR,612
2020-11-01,30.0,False,US-AR,612
2020-11-08,56.0,False,US-AR,612
2020-11-15,18.0,False,US-AR,612
2020-11-22,24.0,False,US-AR,612
2020-11-29,22.0,False,US-AR,612
2020-12-06,28.0,False,US-AR,612
2020-12-13,17.0,False,US-AR,612
2020-12-20,12.0,False,US-AR,612
2020-12-27,28.0,False,US-AR,612
2020-01-05,44.0,False,US-AR,619
2020-01-12,70.0,False,US-AR,619
2020-01-19,31.0,False,US-AR,619
2020-01-26,21.0,False,US-AR,619
2020-02-02,52.0,False,US-AR,619
2020-02-09,21.0,False,US-AR,619
2020-02-16,31.0,False,US-AR,619
2020-02-23,81.0,False,US-AR,619
2020-03-01,31.0,False,US-AR,619
2020-03-08,29.0,False,US-AR,619
2020-03-15,30.0,False,US-AR,619
2020-03-22,76.0,False,US-AR,619
2020-03-29,97.0,False,US-AR,619
2020-04-05,27.0,False,US-AR,619
2020-04-12,35.0,False,US-AR,619
2020-04-19,80.0,False,US-AR,619
2020-04-26,91.0,False,US-AR,619
2020-05-03,27.0,False,US-AR,619
2020-05-10,90.0,False,US-AR,619
2020-05-17,28.0,False,US-AR,619
2020-05-24,65.0,False,US-AR,619
2020-05-31,74.0,False,US-AR,619
2020-06-07,37.0,False,US-AR,619
2020-06-14,85.0,False,US-AR,619
2020-06-21,50.0,False,US-AR,619
2020-06-28,80.0,False,US-AR,619
2020-07-05,61.0,False,US-AR,619
2020-07-12,81.0,False,US-AR,619
2020-07-19,71.0,False,US-AR,619
2020-07-26,50.0,False,US-AR,619
2020-08-02,72.0,False,US-AR,619
2020-08-09,62.0,False,US-AR,619
2020-08-16,10.0,False,US-AR,619
2020-08-23,75.0,False,US-AR,619
2020-08-30,18.0,False,US-AR,619
2020-09-06,19.0,False,US-AR,619
2020-09-13,95.0,False,US-AR,619
2020-09-20,29.0,False,US-AR,619
2020-09-27,21.0,False,US-AR,619
2020-10-04,54.0,False,US-AR,619
2020-10-11,45.0,False,US-AR,619
2020-10-18,56.0,False,US-AR,619
2020-10-25,78.0,False,US-AR,619
2020-11-01,54.0,False,US-AR,619
2020-11-08,32.0,False,US-AR,619
2020-11-15,100.0,False,US-AR,619
2020-11-22,22.0,False,US-AR,619
2020-11-29,53.0,False,US-AR,619
2020-12-06,44.0,False,US-AR,619
2020-12-13,56.0,False,US-AR,619
2020-12-20,70.0,False,US-AR,619
2020-12-27,53.0,False,US-AR,619
2020-01-05,47.0,False,US-CA,800
2020-01-12,31.0,False,US-CA,800
2020-01-19,32.0,False,US-CA,800
2020-01-26,16.0,False,US-CA,800
2020-02-02,31.0,False,US-CA,800
2020-02-09,63.0,False,US-CA,800
2020-02-16,46.0,False,US-CA,800
2020-02-23,15.0,False,US-CA,800
2020-03-01,44.0,False,US-CA,800
2020-03-08,57.0,False,US-CA,800
2020-03-15,27.0,False,US-CA,800
2020-03-22,53.0,False,US-CA,800
2020-03-29,91.0,False,US-CA,800
2020-04-05,79.0,False,US-CA,800
2020-04-12,25.0,False,US-CA,800
2020-04-19,37.0,False,US-CA,800
2020-04-26,86.0,False,US-CA,800
2020-05-03,25.0,False,US-CA,800
2020-05-10,52.0,False,US-CA,800
2020-05-17,39.0,False,US-CA,800
2020-05-24,67.0,False,US-CA,800
2020-05-31,52.0,False,US-CA,800
2020-06-07,67.0,False,US-CA,800
2020-06-14,82.0,False,US-CA,800
2020-06-21,27.0,False,US-CA,800
2020-06-28,14.0,False,US-CA,800
2020-07-05,44.0,False,US-CA,800
2020-07-12,44.0,False,US-CA,800
2020-07-19,100.0,False,US-CA,800
2020-07-26,59.0,False,US-CA,800
2020-08-02,0.0,False,US-CA,800
2020-08-09,57.0,False,US-CA,800
2020-08-16,82.0,False,US-CA,800
2020-08-23,13.0,False,US-CA,800
2020-08-30,77.0,False,US-CA,800
2020-09-06,0.0,False,US-CA,800
2020-09-13,26.0,False,US-CA,800
2020-09-20,27.0,False,US-CA,800
2020-09-27,28.0,False,US-CA,800
2020-10-04,30.0,False,US-CA,800
2020-10-11,32.0,False,US-CA,800
2020-10-18,81.0,False,US-CA,800
2020-10-25,49.0,False,US-CA,800
2020-11-01,50.0,False,US-CA,800
2020-11-08,61.0,False,US-CA,800
2020-11-15,16.0,False,US-CA,800
2020-11-22,49.0,False,US-CA,800
2020-11-29,61.0,False,US-CA,800
2020-12-06,76.0,False,US-CA,800
2020-12-13,0.0,False,US-CA,800
2020-12-20,51.0,False,US-CA,800
2020-12-27,47.0,False,US-CA,800
2020-01-05,72.0,False,US-CA,868
2020-01-12,45.0,False,US-CA,868
2020-01-19,0.0,False,US-CA,868
2020-01-26,23.0,False,US-CA,868
2020-02-02,69.0,False,US-CA,868
2020-02-09,48.0,False,US-CA,868
2020-02-16,93.0,False,US-CA,868
2020-02-23,22.0,False,US-CA,868
2020-03-01,21.0,False,US-CA,868
2020-03-08,21.0,False,US-CA,868
2020-03-15,0.0,False,US-CA,868
2020-03-22,60.0,False,US-CA,868
2020-03-29,38.0,False,US-CA,868
2020-04-05,39.0,False,US-CA,868
2020-04-12,38.0,False,US-CA,868
2020-04-19,76.0,False,US-CA,868
2020-04-26,19.0,False,US-CA,868
2020-05-03,57.0,False,US-CA,868
2020-05-10,76.0,False,US-CA,868
2020-05-17,20.0,False,US-CA,868
2020-05-24,61.0,False,US-CA,868
2020-05-31,40.0,False,US-CA,868
2020-06-07,62.0,False,US-CA,868
2020-06-14,21.0,False,US-CA,868
2020-06-21,44.0,False,US-CA,868
2020-06-28,66.0,False,US-CA,868
2020-07-05,22.0,False,US-CA,868
2020-07-12,22.0,False,US-CA,868
2020-07-19,89.0,False,US-CA,868
2020-07-26,46.0,False,US-CA,868
2020-08-02,88.0,False,US-CA,868
2020-08-09,22.0,False,US-CA,868
2020-08-16,100.0,False,US-CA,868
2020-08-23,60.0,False,US-CA,868
2020-08-30,41.0,False,US-CA,868
2020-09-06,20.0,False,US-CA,868
2020-09-13,61.0,False,US-CA,868
2020-09-20,43.0,False,US-CA,868
2020-09-27,64.0,False,US-CA,868
2020-10-04,46.0,False,US-CA,868
2020-10-11,0.0,False,US-CA,868
2020-10-18,25.0,False,US-CA,868
2020-10-25,78.0,False,US-CA,868
2020-11-01,61.0,False,US-CA,868
2020-11-08,48.0,False,US-CA,868
2020-11-15,24.0,False,US-CA,868
2020-11-22,53.0,False,US-CA,868
2020-11-29,0.0,False,US-CA,868
2020-12-06,24.0,False,US-CA,868
2020-12-13,75.0,False,US-CA,868
2020-12-20,0.0,False,US-CA,868
2020-12-27,25.0,False,US-CA,868
2020-01-05,24.0,False,US-CA,802
2020-01-12,0.0,False,US-CA,802
2020-01-19,23.0,False,US-CA,802
2020-01-26,23.0,False,US-CA,802
2020-02-02,0.0,False,US-CA,802
2020-02-09,0.0,False,US-CA,802
2020-02-16,0.0,False,US-CA,802
2020-02-23,21.0,False,US-CA,802
2020-03-01,0.0,False,US-CA,802
2020-03-08,23.0,False,US-CA,802
2020-03-15,0.0,False,US-CA,802
2020-03-22,0.0,False,US-CA,802
2020-03-29,19.0,False,US-CA,802
2020-04-05,18.0,False,US-CA,802
2020-04-12,19.0,False,US-CA,802
2020-04-19,0.0,False,US-CA,802
2020-04-26,19.0,False,US-CA,802
2020-05-03,19.0,False,US-CA,802
2020-05-10,18.0,False,US-CA,802
2020-05-17,19.0,False,US-CA,802
2020-05-24,0.0,False,US-CA,802
2020-05-31,0.0,False,US-CA,802
2020-06-07,0.0,False,US-CA,802
2020-06-14,0.0,False,US-CA,802
2020-06-21,21.0,False,US-CA,802
2020-06-28,0.0,False,US-CA,802
2020-07-05,21.0,False,US-CA,802
2020-07-12,21.0,False,US-CA,802
2020-07-19,0.0,False,US-CA,802
2020-07-26,0.0,False,US-CA,802
2020-08-02,0.0,False,US-CA,802
2020-08-09,22.0,False,US-CA,802
2020-08-16,0.0,False,US-CA,802
2020-08-23,0.0,False,US-CA,802
2020-08-30,0.0,False,US-CA,802
2020-09-06,17.0,False,US-CA,802
2020-09-13,0.0,False,US-CA,802
2020-09-20,39.0,False,US-CA,802
2020-09-27,0.0,False,US-CA,802
2020-10-04,23.0,False,US-CA,802
2020-10-11,49.0,False,US-CA,802
2020-10-18,24.0,False,US-CA,802
2020-10-25,0.0,False,US-CA,802
2020-11-01,19.0,False,US-CA,802
2020-11-08,0.0,False,US-CA,802
2020-11-15,0.0,False,US-CA,802
2020-11-22,25.0,False,US-CA,802
2020-11-29,0.0,False,US-CA,802
2020-12-06,0.0,False,US-CA,802
2020-12-13,0.0,False,US-CA,802
2020-12-20,100.0,False,US-CA,802
2020-12-27,0.0,False,US-CA,802
2020-01-05,91.0,False,US-CA,866
2020-01-12,57.0,False,US-CA,866
2020-01-19,89.0,False,US-CA,866
2020-01-26,72.0,False,US-CA,866
2020-02-02,36.0,False,US-CA,866
2020-02-09,81.0,False,US-CA,866
2020-02-16,57.0,False,US-CA,866
2020-02-23,34.0,False,US-CA,866
2020-03-01,62.0,False,US-CA,866
2020-03-08,53.0,False,US-CA,866
2020-03-15,51.0,False,US-CA,866
2020-03-22,80.0,False,US-CA,866
2020-03-29,73.0,False,US-CA,866
2020-04-05,61.0,False,US-CA,866
2020-04-12,98.0,False,US-CA,866
2020-04-19,56.0,False,US-CA,866
2020-04-26,68.0,False,US-CA,866
2020-05-03,92.0,False,US-CA,866
2020-05-10,100.0,False,US-CA,866
2020-05-17,96.0,False,US-CA,866
2020-05-24,81.0,False,US-CA,866
2020-05-31,77.0,False,US-CA,866
2020-06-07,55.0,False,US-CA,866
2020-06-14,94.0,False,US-CA,866
2020-06-21,57.0,False,US-CA,866
2020-06-28,91.0,False,US-CA,866
2020-07-05,59.0,False,US-CA,866
2020-07-12,80.0,False,US-CA,866
2020-07-19,54.0,False,US-CA,866
2020-07-26,93.0,False,US-CA,866
2020-08-02,40.0,False,US-CA,866
2020-08-09,45.0,False,US-CA,866
2020-08-16,86.0,False,US-CA,866
2020-08-23,69.0,False,US-CA,866
2020-08-30,53.0,False,US-CA,866
2020-09-06,36.0,False,US-CA,866
2020-09-13,35.0,False,US-CA,866
2020-09-20,67.0,False,US-CA,866
2020-09-27,70.0,False,US-CA,866
2020-10-04,62.0,False,US-CA,866
2020-10-11,37.0,False,US-CA,866
2020-10-18,59.0,False,US-CA,866
2020-10-25,45.0,False,US-CA,866
2020-11-01,58.0,False,US-CA,866
2020-11-08,72.0,False,US-CA,866
2020-11-15,73.0,False,US-CA,866
2020-11-22,60.0,False,US-CA,866
2020-11-29,72.0,False,US-CA,866
2020-12-06,64.0,False,US-CA,866
2020-12-13,57.0,False,US-CA,866
2020-12-20,55.0,False,US-CA,866
2020-12-27,95.0,False,US-CA,866
2020-01-05,69.0,False,US-CA,803
2020-01-12,69.0,False,US-CA,803
2020-01-19,65.0,False,US-CA,803
2020-01-26,58.0,False,US-CA,803
2020-02-02,70.0,False,US-CA,803
2020-02-09,62.0,False,US-CA,803
2020-02-16,67.0,False,US-CA,803
2020-02-23,60.0,False,US-CA,803
2020-03-01,89.0,False,US-CA,803
2020-03-08,63.0,False,US-CA,803
2020-03-15,66.0,False,US-CA,803
2020-03-22,77.0,False,US-CA,803
2020-03-29,83.0,False,US-CA,803
2020-04-05,81.0,False,US-CA,803
2020-04-12,98.0,False,US-CA,803
2020-04-19,96.0,False,US-CA,803
2020-04-26,77.0,False,US-CA,803
2020-05-03,91.0,False,US-CA,803
2020-05-10,74.0,False,US-CA,803
2020-05-17,65.0,False,US-CA,803
2020-05-24,87.0,False,US-CA,803
2020-05-31,60.0,False,US-CA,803
2020-06-07,85.0,False,US-CA,803
2020-06-14,79.0,False,US-CA,803
2020-06-21,82.0,False,US-CA,803
2020-06-28,71.0,False,US-CA,803
2020-07-05,73.0,False,US-CA,803
2020-07-12,100.0,False,US-CA,803
2020-07-19,87.0,False,US-CA,803
2020-07-26,71.0,False,US-CA,803
2020-08-02,85.0,False,US-CA,803
2020-08-09,76.0,False,US-CA,803
2020-08-16,73.0,False,US-CA,803
2020-08-23,62.0,False,US-CA,803
2020-08-30,76.0,False,US-CA,803
2020-09-06,72.0,False,US-CA,803
2020-09-13,79.0,False,US-CA,803
2020-09-20,69.0,False,US-CA,803
2020-09-27,67.0,False,US-CA,803
2020-10-04,74.0,False,US-CA,803
2020-10-11,66.0,False,US-CA,803
2020-10-18,86.0,False,US-CA,803
2020-10-25,85.0,False,US-CA,803
2020-11-01,56.0,False,US-CA,803
2020-11-08,62.0,False,US-CA,803
2020-11-15,66.0,False,US-CA,803
2020-11-22,72.0,False,US-CA,803
2020-11-29,59.0,False,US-CA,803
2020-12-06,78.0,False,US-CA,803
2020-12-13,68.0,False,US-CA,803
2020-12-20,74.0,False,US-CA,803
2020-12-27,65.0,False,US-CA,803
2020-01-05,12.0,False,US-CA,813
2020-01-12,22.0,False,US-CA,813
2020-01-19,12.0,False,US-CA,813
2020-01-26,47.0,False,US-CA,813
2020-02-02,23.0,False,US-CA,813
2020-02-09,24.0,False,US-CA,813
2020-02-16,23.0,False,US-CA,813
2020-02-23,33.0,False,US-CA,813
2020-03-01,11.0,False,US-CA,813
2020-03-08,22.0,False,US-CA,813
2020-03-15,10.0,False,US-CA,813
2020-03-22,30.0,False,US-CA,813
2020-03-29,29.0,False,US-CA,813
2020-04-05,49.0,False,US-CA,813
2020-04-12,58.0,False,US-CA,813
2020-04-19,78.0,False,US-CA,813
2020-04-26,58.0,False,US-CA,813
2020-05-03,100.0,False,US-CA,813
2020-05-10,68.0,False,US-CA,813
2020-05-17,49.0,False,US-CA,813
2020-05-24,10.0,False,US-CA,813
2020-05-31,88.0,False,US-CA,813
2020-06-07,20.0,False,US-CA,813
2020-06-14,10.0,False,US-CA,813
2020-06-21,42.0,False,US-CA,813
2020-06-28,21.0,False,US-CA,813
2020-07-05,43.0,False,US-CA,813
2020-07-12,32.0,False,US-CA,813
2020-07-19,75.0,False,US-CA,813
2020-07-26,21.0,False,US-CA,813
2020-08-02,43.0,False,US-CA,813
2020-08-09,54.0,False,US-CA,813
2020-08-16,42.0,False,US-CA,813
2020-08-23,32.0,False,US-CA,813
2020-08-30,32.0,False,US-CA,813
2020-09-06,37.0,False,US-CA,813
2020-09-13,69.0,False,US-CA,813
2020-09-20,10.0,False,US-CA,813
2020-09-27,21.0,False,US-CA,813
2020-10-04,33.0,False,US-CA,813
2020-10-11,74.0,False,US-CA,813
2020-10-18,26.0,False,US-CA,813
2020-10-25,0.0,False,US-CA,813
2020-11-01,28.0,False,US-CA,813
2020-11-08,24.0,False,US-CA,813
2020-11-15,80.0,False,US-CA,813
2020-11-22,57.0,False,US-CA,813
2020-11-29,23.0,False,US-CA,813
2020-12-06,36.0,False,US-CA,813
2020-12-13,49.0,False,US-CA,813
2020-12-20,25.0,False,US-CA,813
2020-12-27,23.0,False,US-CA,813
2020-01-05,26.0,False,US-CA,828
2020-01-12,59.0,False,US-CA,828
2020-01-19,47.0,False,US-CA,828
2020-01-26,35.0,False,US-CA,828
2020-02-02,47.0,False,US-CA,828
2020-02-09,48.0,False,US-CA,828
2020-02-16,23.0,False,US-CA,828
2020-02-23,22.0,False,US-CA,828
2020-03-01,0.0,False,US-CA,828
2020-03-08,64.0,False,US-CA,828
2020-03-15,41.0,False,US-CA,828
2020-03-22,40.0,False,US-CA,828
2020-03-29,40.0,False,US-CA,828
2020-04-05,30.0,False,US-CA,828
2020-04-12,67.0,False,US-CA,828
2020-04-19,68.0,False,US-CA,828
2020-04-26,19.0,False,US-CA,828
2020-05-03,19.0,False,US-CA,828
2020-05-10,20.0,False,US-CA,828
2020-05-17,10.0,False,US-CA,828
2020-05-24,70.0,False,US-CA,828
2020-05-31,100.0,False,US-CA,828
2020-06-07,72.0,False,US-CA,828
2020-06-14,11.0,False,US-CA,828
2020-06-21,22.0,False,US-CA,828
2020-06-28,33.0,False,US-CA,828
2020-07-05,34.0,False,US-CA,828
2020-07-12,45.0,False,US-CA,828
2020-07-19,67.0,False,US-CA,828
2020-07-26,45.0,False,US-CA,828
2020-08-02,33.0,False,US-CA,828
2020-08-09,10.0,False,US-CA,828
2020-08-16,38.0,False,US-CA,828
2020-08-23,22.0,False,US-CA,828
2020-08-30,74.0,False,US-CA,828
2020-09-06,41.0,False,US-CA,828
2020-09-13,10.0,False,US-CA,828
2020-09-20,33.0,False,US-CA,828
2020-09-27,33.0,False,US-CA,828
2020-10-04,47.0,False,US-CA,828
2020-10-11,27.0,False,US-CA,828
2020-10-18,55.0,False,US-CA,828
2020-10-25,54.0,False,US-CA,828
2020-11-01,43.0,False,US-CA,828
2020-11-08,51.0,False,US-CA,828
2020-11-15,39.0,False,US-CA,828
2020-11-22,27.0,False,US-CA,828
2020-11-29,13.0,False,US-CA,828
2020-12-06,26.0,False,US-CA,828
2020-12-13,0.0,False,US-CA,828
2020-12-20,72.0,False,US-CA,828
2020-12-27,27.0,False,US-CA,828
2020-01-05,44.0,False,US-CA,804
2020-01-12,40.0,False,US-CA,804
2020-01-19,42.0,False,US-CA,804
2020-01-26,0.0,False,US-CA,804
2020-02-02,20.0,False,US-CA,804
2020-02-09,39.0,False,US-CA,804
2020-02-16,19.0,False,US-CA,804
2020-02-23,19.0,False,US-CA,804
2020-03-01,74.0,False,US-CA,804
2020-03-08,51.0,False,US-CA,804
2020-03-15,72.0,False,US-CA,804
2020-03-22,19.0,False,US-CA,804
2020-03-29,54.0,False,US-CA,804
2020-04-05,69.0,False,US-CA,804
2020-04-12,18.0,False,US-CA,804
2020-04-19,0.0,False,US-CA,804
2020-04-26,35.0,False,US-CA,804
2020-05-03,54.0,False,US-CA,804
2020-05-10,0.0,False,US-CA,804
2020-05-17,19.0,False,US-CA,804
2020-05-24,19.0,False,US-CA,804
2020-05-31,0.0,False,US-CA,804
2020-06-07,97.0,False,US-CA,804
2020-06-14,0.0,False,US-CA,804
2020-06-21,20.0,False,US-CA,804
2020-06-28,41.0,False,US-CA,804
2020-07-05,84.0,False,US-CA,804
2020-07-12,0.0,False,US-CA,804
2020-07-19,21.0,False,US-CA,804
2020-07-26,42.0,False,US-CA,804
2020-08-02,21.0,False,US-CA,804
2020-08-09,0.0,False,US-CA,804
2020-08-16,100.0,False,US-CA,804
2020-08-23,39.0,False,US-CA,804
2020-08-30,79.0,False,US-CA,804
2020-09-06,0.0,False,US-CA,804
2020-09-13,0.0,False,US-CA,804
2020-09-20,20.0,False,US-CA,804
2020-09-27,21.0,False,US-CA,804
2020-10-04,21.0,False,US-CA,804
2020-10-11,0.0,False,US-CA,804
2020-10-18,45.0,False,US-CA,804
2020-10-25,0.0,False,US-CA,804
2020-11-01,0.0,False,US-CA,804
2020-11-08,85.0,False,US-CA,804
2020-11-15,22.0,False,US-CA,804
2020-11-22,0.0,False,US-CA,804
2020-11-29,22.0,False,US-CA,804
2020-12-06,0.0,False,US-CA,804
2020-12-13,0.0,False,US-CA,804
2020-12-20,45.0,False,US-CA,804
2020-12-27,21.0,False,US-CA,804
2020-01-05,0.0,False,US-CA,811
2020-01-12,49.0,False,US-CA,811
2020-01-19,13.0,False,US-CA,811
2020-01-26,63.0,False,US-CA,811
2020-02-02,0.0,False,US-CA,811
2020-02-09,75.0,False,US-CA,811
2020-02-16,12.0,False,US-CA,811
2020-02-23,24.0,False,US-CA,811
2020-03-01,35.0,False,US-CA,811
2020-03-08,23.0,False,US-CA,811
2020-03-15,56.0,False,US-CA,811
2020-03-22,11.0,False,US-CA,811
2020-03-29,97.0,False,US-CA,811
2020-04-05,75.0,False,US-CA,811
2020-04-12,75.0,False,US-CA,811
2020-04-19,74.0,False,US-CA,811
2020-04-26,75.0,False,US-CA,811
2020-05-03,44.0,False,US-CA,811
2020-05-10,65.0,False,US-CA,811
2020-05-17,64.0,False,US-CA,811
2020-05-24,68.0,False,US-CA,811
2020-05-31,21.0,False,US-CA,811
2020-06-07,66.0,False,US-CA,811
2020-06-14,46.0,False,US-CA,811
2020-06-21,34.0,False,US-CA,811
2020-06-28,57.0,False,US-CA,811
2020-07-05,23.0,False,US-CA,811
2020-07-12,81.0,False,US-CA,811
2020-07-19,23.0,False,US-CA,811
2020-07-26,58.0,False,US-CA,811
2020-08-02,34.0,False,US-CA,811
2020-08-09,58.0,False,US-CA,811
2020-08-16,22.0,False,US-CA,811
2020-08-23,78.0,False,US-CA,811
2020-08-30,88.0,False,US-CA,811
2020-09-06,76.0,False,US-CA,811
2020-09-13,43.0,False,US-CA,811
2020-09-20,23.0,False,US-CA,811
2020-09-27,71.0,False,US-CA,811
2020-10-04,26.0,False,US-CA,811
2020-10-11,52.0,False,US-CA,811
