,food bank,isPartial,region,metroCode
2020-09-20,36.0,False,US-TX,584
2020-09-27,0.0,False,US-TX,584
2020-10-04,0.0,False,US-TX,584
2020-10-11,0.0,False,US-TX,584
2020-10-18,47.0,False,US-TX,584
2020-10-25,0.0,False,US-TX,584
2020-11-01,0.0,False,US-TX,584
2020-11-08,0.0,False,US-TX,584
2020-11-15,0.0,False,US-TX,584
2020-11-22,0.0,False,US-TX,584
2020-11-29,97.0,False,US-TX,584
2020-12-06,100.0,False,US-TX,584
2020-12-13,0.0,False,US-TX,584
2020-12-20,0.0,False,US-TX,584
2020-12-27,53.0,False,US-TX,584
2020-01-05,0.0,False,US-TX,569
2020-01-12,0.0,False,US-TX,569
2020-01-19,0.0,False,US-TX,569
2020-01-26,0.0,False,US-TX,569
2020-02-02,49.0,False,US-TX,569
2020-02-09,50.0,False,US-TX,569
2020-02-16,46.0,False,US-TX,569
2020-02-23,0.0,False,US-TX,569
2020-03-01,0.0,False,US-TX,569
2020-03-08,0.0,False,US-TX,569
2020-03-15,0.0,False,US-TX,569
2020-03-22,0.0,False,US-TX,569
2020-03-29,100.0,False,US-TX,569
2020-04-05,51.0,False,US-TX,569
2020-04-12,96.0,False,US-TX,569
2020-04-19,49.0,False,US-TX,569
2020-04-26,0.0,False,US-TX,569
2020-05-03,0.0,False,US-TX,569
2020-05-10,0.0,False,US-TX,569
2020-05-17,0.0,False,US-TX,569
2020-05-24,0.0,False,US-TX,569
2020-05-31,0.0,False,US-TX,569
2020-06-07,0.0,False,US-TX,569
2020-06-14,0.0,False,US-TX,569
2020-06-21,0.0,False,US-TX,569
2020-06-28,58.0,False,US-TX,569
2020-07-05,57.0,False,US-TX,569
2020-07-12,0.0,False,US-TX,569
2020-07-19,0.0,False,US-TX,569
2020-07-26,0.0,False,US-TX,569
2020-08-02,0.0,False,US-TX,569
2020-08-09,0.0,False,US-TX,569
2020-08-16,0.0,False,US-TX,569
2020-08-23,49.0,False,US-TX,569
2020-08-30,0.0,False,US-TX,569
2020-09-06,0.0,False,US-TX,569
2020-09-13,48.0,False,US-TX,569
2020-09-20,0.0,False,US-TX,569
2020-09-27,0.0,False,US-TX,569
2020-10-04,50.0,False,US-TX,569
2020-10-11,0.0,False,US-TX,569
2020-10-18,0.0,False,US-TX,569
2020-10-25,55.0,False,US-TX,569
2020-11-01,0.0,False,US-TX,569
2020-11-08,50.0,False,US-TX,569
2020-11-15,0.0,False,US-TX,569
2020-11-22,0.0,False,US-TX,569
2020-11-29,0.0,False,US-TX,569
2020-12-06,0.0,False,US-TX,569
2020-12-13,0.0,False,US-TX,569
2020-12-20,0.0,False,US-TX,569
2020-12-27,0.0,False,US-TX,569
2020-01-05,23.0,False,US-TX,544
2020-01-12,22.0,False,US-TX,544
2020-01-19,69.0,False,US-TX,544
2020-01-26,11.0,False,US-TX,544
2020-02-02,22.0,False,US-TX,544
2020-02-09,11.0,False,US-TX,544
2020-02-16,22.0,False,US-TX,544
2020-02-23,21.0,False,US-TX,544
2020-03-01,21.0,False,US-TX,544
2020-03-08,11.0,False,US-TX,544
2020-03-15,63.0,False,US-TX,544
2020-03-22,40.0,False,US-TX,544
2020-03-29,60.0,False,US-TX,544
2020-04-05,20.0,False,US-TX,544
2020-04-12,100.0,False,US-TX,544
2020-04-19,29.0,False,US-TX,544
2020-04-26,20.0,False,US-TX,544
2020-05-03,68.0,False,US-TX,544
2020-05-10,50.0,False,US-TX,544
2020-05-17,19.0,False,US-TX,544
2020-05-24,29.0,False,US-TX,544
2020-05-31,19.0,False,US-TX,544
2020-06-07,10.0,False,US-TX,544
2020-06-14,0.0,False,US-TX,544
2020-06-21,0.0,False,US-TX,544
2020-06-28,20.0,False,US-TX,544
2020-07-05,10.0,False,US-TX,544
2020-07-12,42.0,False,US-TX,544
2020-07-19,10.0,False,US-TX,544
2020-07-26,31.0,False,US-TX,544
2020-08-02,31.0,False,US-TX,544
2020-08-09,31.0,False,US-TX,544
2020-08-16,32.0,False,US-TX,544
2020-08-23,21.0,False,US-TX,544
2020-08-30,0.0,False,US-TX,544
2020-09-06,40.0,False,US-TX,544
2020-09-13,30.0,False,US-TX,544
2020-09-20,10.0,False,US-TX,544
2020-09-27,21.0,False,US-TX,544
2020-10-04,22.0,False,US-TX,544
2020-10-11,12.0,False,US-TX,544
2020-10-18,12.0,False,US-TX,544
2020-10-25,24.0,False,US-TX,544
2020-11-01,10.0,False,US-TX,544
2020-11-08,12.0,False,US-TX,544
2020-11-15,24.0,False,US-TX,544
2020-11-22,36.0,False,US-TX,544
2020-11-29,47.0,False,US-TX,544
2020-12-06,36.0,False,US-TX,544
2020-12-13,24.0,False,US-TX,544
2020-12-20,26.0,False,US-TX,544
2020-12-27,24.0,False,US-TX,544
2020-01-05,36.0,False,US-TX,556
2020-01-12,17.0,False,US-TX,556
2020-01-19,53.0,False,US-TX,556
2020-01-26,0.0,False,US-TX,556
2020-02-02,17.0,False,US-TX,556
2020-02-09,35.0,False,US-TX,556
2020-02-16,0.0,False,US-TX,556
2020-02-23,64.0,False,US-TX,556
2020-03-01,16.0,False,US-TX,556
2020-03-08,17.0,False,US-TX,556
2020-03-15,80.0,False,US-TX,556
2020-03-22,31.0,False,US-TX,556
2020-03-29,45.0,False,US-TX,556
2020-04-05,62.0,False,US-TX,556
2020-04-12,60.0,False,US-TX,556
2020-04-19,87.0,False,US-TX,556
2020-04-26,59.0,False,US-TX,556
2020-05-03,45.0,False,US-TX,556
2020-05-10,46.0,False,US-TX,556
2020-05-17,31.0,False,US-TX,556
2020-05-24,48.0,False,US-TX,556
2020-05-31,31.0,False,US-TX,556
2020-06-07,31.0,False,US-TX,556
2020-06-14,16.0,False,US-TX,556
2020-06-21,16.0,False,US-TX,556
2020-06-28,0.0,False,US-TX,556
2020-07-05,17.0,False,US-TX,556
2020-07-12,0.0,False,US-TX,556
2020-07-19,0.0,False,US-TX,556
2020-07-26,51.0,False,US-TX,556
2020-08-02,0.0,False,US-TX,556
2020-08-09,34.0,False,US-TX,556
2020-08-16,34.0,False,US-TX,556
2020-08-23,0.0,False,US-TX,556
2020-08-30,67.0,False,US-TX,556
2020-09-06,66.0,False,US-TX,556
2020-09-13,0.0,False,US-TX,556
2020-09-20,0.0,False,US-TX,556
2020-09-27,35.0,False,US-TX,556
2020-10-04,0.0,False,US-TX,556
2020-10-11,0.0,False,US-TX,556
2020-10-18,20.0,False,US-TX,556
2020-10-25,0.0,False,US-TX,556
2020-11-01,32.0,False,US-TX,556
2020-11-08,18.0,False,US-TX,556
2020-11-15,77.0,False,US-TX,556
2020-11-22,59.0,False,US-TX,556
2020-11-29,55.0,False,US-TX,556
2020-12-06,18.0,False,US-TX,556
2020-12-13,38.0,False,US-TX,556
2020-12-20,100.0,False,US-TX,556
2020-12-27,0.0,False,US-TX,556
2020-01-05,33.0,False,US-TX,573
2020-01-12,31.0,False,US-TX,573
2020-01-19,0.0,False,US-TX,573
2020-01-26,0.0,False,US-TX,573
2020-02-02,29.0,False,US-TX,573
2020-02-09,0.0,False,US-TX,573
2020-02-16,0.0,False,US-TX,573
2020-02-23,0.0,False,US-TX,573
2020-03-01,28.0,False,US-TX,573
2020-03-08,0.0,False,US-TX,573
2020-03-15,30.0,False,US-TX,573
2020-03-22,58.0,False,US-TX,573
2020-03-29,57.0,False,US-TX,573
2020-04-05,86.0,False,US-TX,573
2020-04-12,83.0,False,US-TX,573
2020-04-19,28.0,False,US-TX,573
2020-04-26,28.0,False,US-TX,573
2020-05-03,56.0,False,US-TX,573
2020-05-10,0.0,False,US-TX,573
2020-05-17,0.0,False,US-TX,573
2020-05-24,0.0,False,US-TX,573
2020-05-31,30.0,False,US-TX,573
2020-06-07,29.0,False,US-TX,573
2020-06-14,0.0,False,US-TX,573
2020-06-21,0.0,False,US-TX,573
2020-06-28,31.0,False,US-TX,573
2020-07-05,31.0,False,US-TX,573
2020-07-12,31.0,False,US-TX,573
2020-07-19,62.0,False,US-TX,573
2020-07-26,32.0,False,US-TX,573
2020-08-02,0.0,False,US-TX,573
2020-08-09,30.0,False,US-TX,573
2020-08-16,30.0,False,US-TX,573
2020-08-23,28.0,False,US-TX,573
2020-08-30,27.0,False,US-TX,573
2020-09-06,27.0,False,US-TX,573
2020-09-13,0.0,False,US-TX,573
2020-09-20,0.0,False,US-TX,573
2020-09-27,29.0,False,US-TX,573
2020-10-04,0.0,False,US-TX,573
2020-10-11,32.0,False,US-TX,573
2020-10-18,65.0,False,US-TX,573
2020-10-25,0.0,False,US-TX,573
2020-11-01,26.0,False,US-TX,573
2020-11-08,0.0,False,US-TX,573
2020-11-15,0.0,False,US-TX,573
2020-11-22,0.0,False,US-TX,573
2020-11-29,100.0,False,US-TX,573
2020-12-06,33.0,False,US-TX,573
2020-12-13,0.0,False,US-TX,573
2020-12-20,0.0,False,US-TX,573
2020-12-27,0.0,False,US-TX,573
2020-01-05,34.0,False,US-TX,531
2020-01-12,0.0,False,US-TX,531
2020-01-19,32.0,False,US-TX,531
2020-01-26,32.0,False,US-TX,531
2020-02-02,32.0,False,US-TX,531
2020-02-09,32.0,False,US-TX,531
2020-02-16,32.0,False,US-TX,531
2020-02-23,31.0,False,US-TX,531
2020-03-01,0.0,False,US-TX,531
2020-03-08,0.0,False,US-TX,531
2020-03-15,0.0,False,US-TX,531
2020-03-22,30.0,False,US-TX,531
2020-03-29,29.0,False,US-TX,531
2020-04-05,86.0,False,US-TX,531
2020-04-12,0.0,False,US-TX,531
2020-04-19,82.0,False,US-TX,531
2020-04-26,0.0,False,US-TX,531
2020-05-03,0.0,False,US-TX,531
2020-05-10,30.0,False,US-TX,531
2020-05-17,0.0,False,US-TX,531
2020-05-24,0.0,False,US-TX,531
2020-05-31,31.0,False,US-TX,531
2020-06-07,31.0,False,US-TX,531
2020-06-14,62.0,False,US-TX,531
2020-06-21,32.0,False,US-TX,531
2020-06-28,33.0,False,US-TX,531
2020-07-05,33.0,False,US-TX,531
2020-07-12,33.0,False,US-TX,531
2020-07-19,66.0,False,US-TX,531
2020-07-26,0.0,False,US-TX,531
2020-08-02,33.0,False,US-TX,531
2020-08-09,0.0,False,US-TX,531
2020-08-16,63.0,False,US-TX,531
2020-08-23,0.0,False,US-TX,531
2020-08-30,31.0,False,US-TX,531
2020-09-06,94.0,False,US-TX,531
2020-09-13,31.0,False,US-TX,531
2020-09-20,31.0,False,US-TX,531
2020-09-27,65.0,False,US-TX,531
2020-10-04,34.0,False,US-TX,531
2020-10-11,74.0,False,US-TX,531
2020-10-18,36.0,False,US-TX,531
2020-10-25,0.0,False,US-TX,531
2020-11-01,0.0,False,US-TX,531
2020-11-08,34.0,False,US-TX,531
2020-11-15,35.0,False,US-TX,531
2020-11-22,0.0,False,US-TX,531
2020-11-29,67.0,False,US-TX,531
2020-12-06,34.0,False,US-TX,531
2020-12-13,0.0,False,US-TX,531
2020-12-20,0.0,False,US-TX,531
2020-12-27,100.0,False,US-TX,531
2020-01-05,19.0,False,US-TX,511
2020-01-12,31.0,False,US-TX,511
2020-01-19,17.0,False,US-TX,511
2020-01-26,24.0,False,US-TX,511
2020-02-02,11.0,False,US-TX,511
2020-02-09,14.0,False,US-TX,511
2020-02-16,16.0,False,US-TX,511
2020-02-23,24.0,False,US-TX,511
2020-03-01,21.0,False,US-TX,511
2020-03-08,25.0,False,US-TX,511
2020-03-15,46.0,False,US-TX,511
2020-03-22,47.0,False,US-TX,511
2020-03-29,39.0,False,US-TX,511
2020-04-05,72.0,False,US-TX,511
2020-04-12,76.0,False,US-TX,511
2020-04-19,98.0,False,US-TX,511
2020-04-26,41.0,False,US-TX,511
2020-05-03,46.0,False,US-TX,511
2020-05-10,36.0,False,US-TX,511
2020-05-17,33.0,False,US-TX,511
2020-05-24,23.0,False,US-TX,511
2020-05-31,40.0,False,US-TX,511
2020-06-07,28.0,False,US-TX,511
2020-06-14,21.0,False,US-TX,511
2020-06-21,16.0,False,US-TX,511
2020-06-28,25.0,False,US-TX,511
2020-07-05,28.0,False,US-TX,511
2020-07-12,30.0,False,US-TX,511
2020-07-19,16.0,False,US-TX,511
2020-07-26,33.0,False,US-TX,511
2020-08-02,21.0,False,US-TX,511
2020-08-09,36.0,False,US-TX,511
2020-08-16,22.0,False,US-TX,511
2020-08-23,19.0,False,US-TX,511
2020-08-30,18.0,False,US-TX,511
2020-09-06,18.0,False,US-TX,511
2020-09-13,15.0,False,US-TX,511
2020-09-20,25.0,False,US-TX,511
2020-09-27,29.0,False,US-TX,511
2020-10-04,14.0,False,US-TX,511
2020-10-11,23.0,False,US-TX,511
2020-10-18,17.0,False,US-TX,511
2020-10-25,24.0,False,US-TX,511
2020-11-01,18.0,False,US-TX,511
2020-11-08,30.0,False,US-TX,511
2020-11-15,41.0,False,US-TX,511
2020-11-22,100.0,False,US-TX,511
2020-11-29,66.0,False,US-TX,511
2020-12-06,24.0,False,US-TX,511
2020-12-13,16.0,False,US-TX,511
2020-12-20,46.0,False,US-TX,511
2020-12-27,27.0,False,US-TX,511
2020-01-05,53.0,False,US-UT,820
2020-01-12,39.0,False,US-UT,820
2020-01-19,41.0,False,US-UT,820
2020-01-26,41.0,False,US-UT,820
2020-02-02,58.0,False,US-UT,820
2020-02-09,65.0,False,US-UT,820
2020-02-16,24.0,False,US-UT,820
2020-02-23,23.0,False,US-UT,820
2020-03-01,22.0,False,US-UT,820
2020-03-08,38.0,False,US-UT,820
2020-03-15,80.0,False,US-UT,820
2020-03-22,89.0,False,US-UT,820
2020-03-29,76.0,False,US-UT,820
2020-04-05,57.0,False,US-UT,820
2020-04-12,100.0,False,US-UT,820
2020-04-19,44.0,False,US-UT,820
2020-04-26,68.0,False,US-UT,820
2020-05-03,55.0,False,US-UT,820
2020-05-10,30.0,False,US-UT,820
2020-05-17,25.0,False,US-UT,820
2020-05-24,36.0,False,US-UT,820
2020-05-31,35.0,False,US-UT,820
2020-06-07,20.0,False,US-UT,820
2020-06-14,42.0,False,US-UT,820
2020-06-21,16.0,False,US-UT,820
2020-06-28,28.0,False,US-UT,820
2020-07-05,40.0,False,US-UT,820
2020-07-12,11.0,False,US-UT,820
2020-07-19,23.0,False,US-UT,820
2020-07-26,40.0,False,US-UT,820
2020-08-02,50.0,False,US-UT,820
2020-08-09,28.0,False,US-UT,820
2020-08-16,56.0,False,US-UT,820
2020-08-23,45.0,False,US-UT,820
2020-08-30,34.0,False,US-UT,820
2020-09-06,45.0,False,US-UT,820
2020-09-13,50.0,False,US-UT,820
2020-09-20,38.0,False,US-UT,820
2020-09-27,17.0,False,US-UT,820
2020-10-04,42.0,False,US-UT,820
2020-10-11,46.0,False,US-UT,820
2020-10-18,33.0,False,US-UT,820
2020-10-25,47.0,False,US-UT,820
2020-11-01,31.0,False,US-UT,820
2020-11-08,31.0,False,US-UT,820
2020-11-15,89.0,False,US-UT,820
2020-11-22,58.0,False,US-UT,820
2020-11-29,56.0,False,US-UT,820
2020-12-06,50.0,False,US-UT,820
2020-12-13,45.0,False,US-UT,820
2020-12-20,40.0,False,US-UT,820
2020-12-27,45.0,False,US-UT,820
2020-01-05,37.0,False,US-UT,819
2020-01-12,37.0,False,US-UT,819
2020-01-19,38.0,False,US-UT,819
2020-01-26,38.0,False,US-UT,819
2020-02-02,48.0,False,US-UT,819
2020-02-09,15.0,False,US-UT,819
2020-02-16,44.0,False,US-UT,819
2020-02-23,25.0,False,US-UT,819
2020-03-01,28.0,False,US-UT,819
2020-03-08,47.0,False,US-UT,819
2020-03-15,64.0,False,US-UT,819
2020-03-22,76.0,False,US-UT,819
2020-03-29,71.0,False,US-UT,819
2020-04-05,54.0,False,US-UT,819
2020-04-12,59.0,False,US-UT,819
2020-04-19,69.0,False,US-UT,819
2020-04-26,50.0,False,US-UT,819
2020-05-03,49.0,False,US-UT,819
2020-05-10,45.0,False,US-UT,819
2020-05-17,37.0,False,US-UT,819
2020-05-24,30.0,False,US-UT,819
2020-05-31,34.0,False,US-UT,819
2020-06-07,29.0,False,US-UT,819
2020-06-14,30.0,False,US-UT,819
2020-06-21,26.0,False,US-UT,819
2020-06-28,18.0,False,US-UT,819
2020-07-05,35.0,False,US-UT,819
2020-07-12,28.0,False,US-UT,819
2020-07-19,20.0,False,US-UT,819
2020-07-26,37.0,False,US-UT,819
2020-08-02,25.0,False,US-UT,819
2020-08-09,52.0,False,US-UT,819
2020-08-16,27.0,False,US-UT,819
2020-08-23,43.0,False,US-UT,819
2020-08-30,48.0,False,US-UT,819
2020-09-06,40.0,False,US-UT,819
2020-09-13,22.0,False,US-UT,819
2020-09-20,42.0,False,US-UT,819
2020-09-27,17.0,False,US-UT,819
2020-10-04,37.0,False,US-UT,819
2020-10-11,35.0,False,US-UT,819
2020-10-18,31.0,False,US-UT,819
2020-10-25,35.0,False,US-UT,819
2020-11-01,30.0,False,US-UT,819
2020-11-08,51.0,False,US-UT,819
2020-11-15,81.0,False,US-UT,819
2020-11-22,100.0,False,US-UT,819
2020-11-29,65.0,False,US-UT,819
2020-12-06,58.0,False,US-UT,819
2020-12-13,50.0,False,US-UT,819
2020-12-20,74.0,False,US-UT,819
2020-12-27,41.0,False,US-UT,819
2020-01-05,13.0,False,US-UT,881
2020-01-12,61.0,False,US-UT,881
2020-01-19,49.0,False,US-UT,881
2020-01-26,12.0,False,US-UT,881
2020-02-02,12.0,False,US-UT,881
2020-02-09,13.0,False,US-UT,881
2020-02-16,100.0,False,US-UT,881
2020-02-23,12.0,False,US-UT,881
2020-03-01,60.0,False,US-UT,881
2020-03-08,35.0,False,US-UT,881
2020-03-15,49.0,False,US-UT,881
2020-03-22,11.0,False,US-UT,881
2020-03-29,64.0,False,US-UT,881
2020-04-05,67.0,False,US-UT,881
2020-04-12,65.0,False,US-UT,881
2020-04-19,42.0,False,US-UT,881
2020-04-26,33.0,False,US-UT,881
2020-05-03,22.0,False,US-UT,881
2020-05-10,34.0,False,US-UT,881
2020-05-17,11.0,False,US-UT,881
2020-05-24,12.0,False,US-UT,881
2020-05-31,11.0,False,US-UT,881
2020-06-07,11.0,False,US-UT,881
2020-06-14,0.0,False,US-UT,881
2020-06-21,25.0,False,US-UT,881
2020-06-28,37.0,False,US-UT,881
2020-07-05,13.0,False,US-UT,881
2020-07-12,26.0,False,US-UT,881
2020-07-19,26.0,False,US-UT,881
2020-07-26,52.0,False,US-UT,881
2020-08-02,0.0,False,US-UT,881
2020-08-09,0.0,False,US-UT,881
2020-08-16,25.0,False,US-UT,881
2020-08-23,0.0,False,US-UT,881
2020-08-30,12.0,False,US-UT,881
2020-09-06,24.0,False,US-UT,881
2020-09-13,33.0,False,US-UT,881
2020-09-20,35.0,False,US-UT,881
2020-09-27,13.0,False,US-UT,881
2020-10-04,13.0,False,US-UT,881
2020-10-11,28.0,False,US-UT,881
2020-10-18,28.0,False,US-UT,881
2020-10-25,56.0,False,US-UT,881
2020-11-01,21.0,False,US-UT,881
2020-11-08,13.0,False,US-UT,881
2020-11-15,26.0,False,US-UT,881
2020-11-22,98.0,False,US-UT,881
2020-11-29,26.0,False,US-UT,881
2020-12-06,13.0,False,US-UT,881
2020-12-13,68.0,False,US-UT,881
2020-12-20,30.0,False,US-UT,881
2020-12-27,56.0,False,US-UT,881
2020-01-05,0.0,False,US-UT,810
2020-01-12,20.0,False,US-UT,810
2020-01-19,22.0,False,US-UT,810
2020-01-26,22.0,False,US-UT,810
2020-02-02,0.0,False,US-UT,810
2020-02-09,0.0,False,US-UT,810
2020-02-16,22.0,False,US-UT,810
2020-02-23,41.0,False,US-UT,810
2020-03-01,20.0,False,US-UT,810
2020-03-08,81.0,False,US-UT,810
2020-03-15,100.0,False,US-UT,810
2020-03-22,60.0,False,US-UT,810
2020-03-29,37.0,False,US-UT,810
2020-04-05,59.0,False,US-UT,810
2020-04-12,0.0,False,US-UT,810
2020-04-19,0.0,False,US-UT,810
2020-04-26,55.0,False,US-UT,810
2020-05-03,57.0,False,US-UT,810
2020-05-10,57.0,False,US-UT,810
2020-05-17,56.0,False,US-UT,810
2020-05-24,20.0,False,US-UT,810
2020-05-31,19.0,False,US-UT,810
2020-06-07,37.0,False,US-UT,810
2020-06-14,0.0,False,US-UT,810
2020-06-21,21.0,False,US-UT,810
2020-06-28,21.0,False,US-UT,810
2020-07-05,22.0,False,US-UT,810
2020-07-12,0.0,False,US-UT,810
2020-07-19,0.0,False,US-UT,810
2020-07-26,43.0,False,US-UT,810
2020-08-02,43.0,False,US-UT,810
2020-08-09,22.0,False,US-UT,810
2020-08-16,44.0,False,US-UT,810
2020-08-23,21.0,False,US-UT,810
2020-08-30,0.0,False,US-UT,810
2020-09-06,0.0,False,US-UT,810
2020-09-13,0.0,False,US-UT,810
2020-09-20,0.0,False,US-UT,810
2020-09-27,0.0,False,US-UT,810
2020-10-04,43.0,False,US-UT,810
2020-10-11,68.0,False,US-UT,810
2020-10-18,23.0,False,US-UT,810
2020-10-25,23.0,False,US-UT,810
2020-11-01,35.0,False,US-UT,810
2020-11-08,21.0,False,US-UT,810
2020-11-15,0.0,False,US-UT,810
2020-11-22,70.0,False,US-UT,810
2020-11-29,0.0,False,US-UT,810
2020-12-06,0.0,False,US-UT,810
2020-12-13,66.0,False,US-UT,810
2020-12-20,24.0,False,US-UT,810
2020-12-27,0.0,False,US-UT,810
2020-01-05,0.0,False,US-VT,559
2020-01-12,91.0,False,US-VT,559
2020-01-19,0.0,False,US-VT,559
2020-01-26,0.0,False,US-VT,559
2020-02-02,0.0,False,US-VT,559
2020-02-09,0.0,False,US-VT,559
2020-02-16,0.0,False,US-VT,559
2020-02-23,0.0,False,US-VT,559
2020-03-01,0.0,False,US-VT,559
2020-03-08,0.0,False,US-VT,559
2020-03-15,0.0,False,US-VT,559
2020-03-22,0.0,False,US-VT,559
2020-03-29,0.0,False,US-VT,559
2020-04-05,0.0,False,US-VT,559
2020-04-12,0.0,False,US-VT,559
2020-04-19,0.0,False,US-VT,559
2020-04-26,0.0,False,US-VT,559
2020-05-03,0.0,False,US-VT,559
2020-05-10,86.0,False,US-VT,559
2020-05-17,0.0,False,US-VT,559
2020-05-24,0.0,False,US-VT,559
2020-05-31,87.0,False,US-VT,559
2020-06-07,0.0,False,US-VT,559
2020-06-14,0.0,False,US-VT,559
2020-06-21,93.0,False,US-VT,559
2020-06-28,95.0,False,US-VT,559
2020-07-05,0.0,False,US-VT,559
2020-07-12,0.0,False,US-VT,559
2020-07-19,0.0,False,US-VT,559
2020-07-26,0.0,False,US-VT,559
2020-08-02,0.0,False,US-VT,559
2020-08-09,0.0,False,US-VT,559
2020-08-16,99.0,False,US-VT,559
2020-08-23,0.0,False,US-VT,559
2020-08-30,0.0,False,US-VT,559
2020-09-06,0.0,False,US-VT,559
2020-09-13,91.0,False,US-VT,559
2020-09-20,0.0,False,US-VT,559
2020-09-27,0.0,False,US-VT,559
2020-10-04,0.0,False,US-VT,559
2020-10-11,0.0,False,US-VT,559
2020-10-18,97.0,False,US-VT,559
2020-10-25,0.0,False,US-VT,559
2020-11-01,0.0,False,US-VT,559
2020-11-08,0.0,False,US-VT,559
2020-11-15,0.0,False,US-VT,559
2020-11-22,0.0,False,US-VT,559
2020-11-29,89.0,False,US-VT,559
2020-12-06,0.0,False,US-VT,559
2020-12-13,91.0,False,US-VT,559
2020-12-20,100.0,False,US-VT,559
2020-12-27,0.0,False,US-VT,559
2020-01-05,0.0,False,US-VT,564
2020-01-12,48.0,False,US-VT,564
2020-01-19,0.0,False,US-VT,564
2020-01-26,0.0,False,US-VT,564
2020-02-02,0.0,False,US-VT,564
2020-02-09,0.0,False,US-VT,564
2020-02-16,0.0,False,US-VT,564
2020-02-23,47.0,False,US-VT,564
2020-03-01,0.0,False,US-VT,564
2020-03-08,0.0,False,US-VT,564
2020-03-15,45.0,False,US-VT,564
2020-03-22,0.0,False,US-VT,564
2020-03-29,0.0,False,US-VT,564
2020-04-05,88.0,False,US-VT,564
2020-04-12,0.0,False,US-VT,564
2020-04-19,0.0,False,US-VT,564
2020-04-26,87.0,False,US-VT,564
2020-05-03,43.0,False,US-VT,564
2020-05-10,0.0,False,US-VT,564
2020-05-17,45.0,False,US-VT,564
2020-05-24,48.0,False,US-VT,564
2020-05-31,0.0,False,US-VT,564
2020-06-07,48.0,False,US-VT,564
2020-06-14,48.0,False,US-VT,564
2020-06-21,0.0,False,US-VT,564
2020-06-28,0.0,False,US-VT,564
2020-07-05,0.0,False,US-VT,564
2020-07-12,0.0,False,US-VT,564
2020-07-19,0.0,False,US-VT,564
2020-07-26,0.0,False,US-VT,564
2020-08-02,0.0,False,US-VT,564
2020-08-09,0.0,False,US-VT,564
2020-08-16,51.0,False,US-VT,564
2020-08-23,98.0,False,US-VT,564
2020-08-30,49.0,False,US-VT,564
2020-09-06,0.0,False,US-VT,564
2020-09-13,0.0,False,US-VT,564
2020-09-20,48.0,False,US-VT,564
2020-09-27,0.0,False,US-VT,564
2020-10-04,0.0,False,US-VT,564
2020-10-11,0.0,False,US-VT,564
2020-10-18,0.0,False,US-VT,564
2020-10-25,52.0,False,US-VT,564
2020-11-01,0.0,False,US-VT,564
2020-11-08,50.0,False,US-VT,564
2020-11-15,0.0,False,US-VT,564
2020-11-22,53.0,False,US-VT,564
2020-11-29,49.0,False,US-VT,564
2020-12-06,50.0,False,US-VT,564
2020-12-13,51.0,False,US-VT,564
2020-12-20,54.0,False,US-VT,564
2020-12-27,100.0,False,US-VT,564
2020-01-05,0.0,False,US-VT,598
2020-01-12,0.0,False,US-VT,598
2020-01-19,0.0,False,US-VT,598
2020-01-26,0.0,False,US-VT,598
2020-02-02,0.0,False,US-VT,598
2020-02-09,0.0,False,US-VT,598
2020-02-16,0.0,False,US-VT,598
2020-02-23,88.0,False,US-VT,598
2020-03-01,0.0,False,US-VT,598
2020-03-08,0.0,False,US-VT,598
2020-03-15,0.0,False,US-VT,598
2020-03-22,0.0,False,US-VT,598
2020-03-29,0.0,False,US-VT,598
2020-04-05,0.0,False,US-VT,598
2020-04-12,0.0,False,US-VT,598
2020-04-19,0.0,False,US-VT,598
2020-04-26,0.0,False,US-VT,598
2020-05-03,0.0,False,US-VT,598
2020-05-10,0.0,False,US-VT,598
2020-05-17,0.0,False,US-VT,598
2020-05-24,0.0,False,US-VT,598
2020-05-31,0.0,False,US-VT,598
2020-06-07,87.0,False,US-VT,598
2020-06-14,0.0,False,US-VT,598
2020-06-21,91.0,False,US-VT,598
2020-06-28,0.0,False,US-VT,598
2020-07-05,0.0,False,US-VT,598
2020-07-12,0.0,False,US-VT,598
2020-07-19,0.0,False,US-VT,598
2020-07-26,0.0,False,US-VT,598
2020-08-02,0.0,False,US-VT,598
2020-08-09,0.0,False,US-VT,598
2020-08-16,0.0,False,US-VT,598
2020-08-23,0.0,False,US-VT,598
2020-08-30,0.0,False,US-VT,598
2020-09-06,0.0,False,US-VT,598
2020-09-13,0.0,False,US-VT,598
2020-09-20,0.0,False,US-VT,598
2020-09-27,0.0,False,US-VT,598
2020-10-04,93.0,False,US-VT,598
2020-10-11,0.0,False,US-VT,598
2020-10-18,0.0,False,US-VT,598
2020-10-25,0.0,False,US-VT,598
2020-11-01,0.0,False,US-VT,598
2020-11-08,0.0,False,US-VT,598
2020-11-15,0.0,False,US-VT,598
2020-11-22,0.0,False,US-VT,598
2020-11-29,0.0,False,US-VT,598
2020-12-06,0.0,False,US-VT,598
2020-12-13,0.0,False,US-VT,598
2020-12-20,100.0,False,US-VT,598
2020-12-27,0.0,False,US-VT,598
2020-01-05,0.0,False,US-VT,569
2020-01-12,0.0,False,US-VT,569
2020-01-19,0.0,False,US-VT,569
2020-01-26,0.0,False,US-VT,569
2020-02-02,49.0,False,US-VT,569
2020-02-09,50.0,False,US-VT,569
2020-02-16,46.0,False,US-VT,569
2020-02-23,0.0,False,US-VT,569
