,region,metroCode,food bank
2020-10-11,US-AR,693,0.0
2020-10-18,US-AR,693,42.0
2020-10-25,US-AR,693,0.0
2020-11-01,US-AR,693,17.0
2020-11-08,US-AR,693,20.0
2020-11-15,US-AR,693,41.0
2020-11-22,US-AR,693,0.0
2020-11-29,US-AR,693,39.0
2020-12-06,US-AR,693,0.0
2020-12-13,US-AR,693,78.0
2020-12-20,US-AR,693,20.0
2020-12-27,US-AR,693,0.0
2020-01-05,US-AR,640,0.0
2020-01-12,US-AR,640,31.0
2020-01-19,US-AR,640,11.0
2020-01-26,US-AR,640,27.0
2020-02-02,US-AR,640,0.0
2020-02-09,US-AR,640,26.0
2020-02-16,US-AR,640,13.0
2020-02-23,US-AR,640,0.0
2020-03-01,US-AR,640,25.0
2020-03-08,US-AR,640,13.0
2020-03-15,US-AR,640,25.0
2020-03-22,US-AR,640,72.0
2020-03-29,US-AR,640,73.0
2020-04-05,US-AR,640,87.0
2020-04-12,US-AR,640,81.0
2020-04-19,US-AR,640,23.0
2020-04-26,US-AR,640,72.0
2020-05-03,US-AR,640,72.0
2020-05-10,US-AR,640,74.0
2020-05-17,US-AR,640,87.0
2020-05-24,US-AR,640,40.0
2020-05-31,US-AR,640,25.0
2020-06-07,US-AR,640,100.0
2020-06-14,US-AR,640,64.0
2020-06-21,US-AR,640,26.0
2020-06-28,US-AR,640,27.0
2020-07-05,US-AR,640,54.0
2020-07-12,US-AR,640,67.0
2020-07-19,US-AR,640,40.0
2020-07-26,US-AR,640,80.0
2020-08-02,US-AR,640,67.0
2020-08-09,US-AR,640,66.0
2020-08-16,US-AR,640,26.0
2020-08-23,US-AR,640,37.0
2020-08-30,US-AR,640,74.0
2020-09-06,US-AR,640,78.0
2020-09-13,US-AR,640,25.0
2020-09-20,US-AR,640,50.0
2020-09-27,US-AR,640,13.0
2020-10-04,US-AR,640,40.0
2020-10-11,US-AR,640,29.0
2020-10-18,US-AR,640,99.0
2020-10-25,US-AR,640,27.0
2020-11-01,US-AR,640,12.0
2020-11-08,US-AR,640,54.0
2020-11-15,US-AR,640,28.0
2020-11-22,US-AR,640,58.0
2020-11-29,US-AR,640,53.0
2020-12-06,US-AR,640,81.0
2020-12-13,US-AR,640,41.0
2020-12-20,US-AR,640,58.0
2020-12-27,US-AR,640,81.0
2020-01-05,US-AR,628,43.0
2020-01-12,US-AR,628,0.0
2020-01-19,US-AR,628,0.0
2020-01-26,US-AR,628,0.0
2020-02-02,US-AR,628,0.0
2020-02-09,US-AR,628,0.0
2020-02-16,US-AR,628,0.0
2020-02-23,US-AR,628,41.0
2020-03-01,US-AR,628,82.0
2020-03-08,US-AR,628,0.0
2020-03-15,US-AR,628,39.0
2020-03-22,US-AR,628,0.0
2020-03-29,US-AR,628,0.0
2020-04-05,US-AR,628,0.0
2020-04-12,US-AR,628,76.0
2020-04-19,US-AR,628,0.0
2020-04-26,US-AR,628,0.0
2020-05-03,US-AR,628,0.0
2020-05-10,US-AR,628,0.0
2020-05-17,US-AR,628,0.0
2020-05-24,US-AR,628,0.0
2020-05-31,US-AR,628,0.0
2020-06-07,US-AR,628,0.0
2020-06-14,US-AR,628,0.0
2020-06-21,US-AR,628,0.0
2020-06-28,US-AR,628,0.0
2020-07-05,US-AR,628,0.0
2020-07-12,US-AR,628,0.0
2020-07-19,US-AR,628,44.0
2020-07-26,US-AR,628,45.0
2020-08-02,US-AR,628,45.0
2020-08-09,US-AR,628,0.0
2020-08-16,US-AR,628,0.0
2020-08-23,US-AR,628,0.0
2020-08-30,US-AR,628,0.0
2020-09-06,US-AR,628,0.0
2020-09-13,US-AR,628,39.0
2020-09-20,US-AR,628,0.0
2020-09-27,US-AR,628,0.0
2020-10-04,US-AR,628,42.0
2020-10-11,US-AR,628,0.0
2020-10-18,US-AR,628,46.0
2020-10-25,US-AR,628,0.0
2020-11-01,US-AR,628,0.0
2020-11-08,US-AR,628,0.0
2020-11-15,US-AR,628,46.0
2020-11-22,US-AR,628,0.0
2020-11-29,US-AR,628,0.0
2020-12-06,US-AR,628,0.0
2020-12-13,US-AR,628,87.0
2020-12-20,US-AR,628,100.0
2020-12-27,US-AR,628,0.0
2020-01-05,US-AR,612,0.0
2020-01-12,US-AR,612,0.0
2020-01-19,US-AR,612,0.0
2020-01-26,US-AR,612,0.0
2020-02-02,US-AR,612,36.0
2020-02-09,US-AR,612,0.0
2020-02-16,US-AR,612,0.0
2020-02-23,US-AR,612,0.0
2020-03-01,US-AR,612,0.0
2020-03-08,US-AR,612,0.0
2020-03-15,US-AR,612,69.0
2020-03-22,US-AR,612,0.0
2020-03-29,US-AR,612,33.0
2020-04-05,US-AR,612,100.0
2020-04-12,US-AR,612,65.0
2020-04-19,US-AR,612,63.0
2020-04-26,US-AR,612,67.0
2020-05-03,US-AR,612,0.0
2020-05-10,US-AR,612,0.0
2020-05-17,US-AR,612,34.0
2020-05-24,US-AR,612,35.0
2020-05-31,US-AR,612,0.0
2020-06-07,US-AR,612,0.0
2020-06-14,US-AR,612,35.0
2020-06-21,US-AR,612,0.0
2020-06-28,US-AR,612,0.0
2020-07-05,US-AR,612,37.0
2020-07-12,US-AR,612,37.0
2020-07-19,US-AR,612,37.0
2020-07-26,US-AR,612,37.0
2020-08-02,US-AR,612,75.0
2020-08-09,US-AR,612,0.0
2020-08-16,US-AR,612,37.0
2020-08-23,US-AR,612,0.0
2020-08-30,US-AR,612,0.0
2020-09-06,US-AR,612,0.0
2020-09-13,US-AR,612,34.0
2020-09-20,US-AR,612,0.0
2020-09-27,US-AR,612,0.0
2020-10-04,US-AR,612,0.0
2020-10-11,US-AR,612,82.0
2020-10-18,US-AR,612,0.0
2020-10-25,US-AR,612,0.0
2020-11-01,US-AR,612,0.0
2020-11-08,US-AR,612,0.0
2020-11-15,US-AR,612,41.0
2020-11-22,US-AR,612,0.0
2020-11-29,US-AR,612,0.0
2020-12-06,US-AR,612,0.0
2020-12-13,US-AR,612,80.0
2020-12-20,US-AR,612,0.0
2020-12-27,US-AR,612,0.0
2020-01-05,US-AR,619,0.0
2020-01-12,US-AR,619,30.0
2020-01-19,US-AR,619,0.0
2020-01-26,US-AR,619,0.0
2020-02-02,US-AR,619,0.0
2020-02-09,US-AR,619,0.0
2020-02-16,US-AR,619,31.0
2020-02-23,US-AR,619,0.0
2020-03-01,US-AR,619,0.0
2020-03-08,US-AR,619,29.0
2020-03-15,US-AR,619,0.0
2020-03-22,US-AR,619,57.0
2020-03-29,US-AR,619,27.0
2020-04-05,US-AR,619,0.0
2020-04-12,US-AR,619,78.0
2020-04-19,US-AR,619,53.0
2020-04-26,US-AR,619,0.0
2020-05-03,US-AR,619,0.0
2020-05-10,US-AR,619,27.0
2020-05-17,US-AR,619,27.0
2020-05-24,US-AR,619,28.0
2020-05-31,US-AR,619,28.0
2020-06-07,US-AR,619,28.0
2020-06-14,US-AR,619,0.0
2020-06-21,US-AR,619,0.0
2020-06-28,US-AR,619,30.0
2020-07-05,US-AR,619,31.0
2020-07-12,US-AR,619,31.0
2020-07-19,US-AR,619,31.0
2020-07-26,US-AR,619,30.0
2020-08-02,US-AR,619,0.0
2020-08-09,US-AR,619,0.0
2020-08-16,US-AR,619,0.0
2020-08-23,US-AR,619,28.0
2020-08-30,US-AR,619,27.0
2020-09-06,US-AR,619,28.0
2020-09-13,US-AR,619,0.0
2020-09-20,US-AR,619,58.0
2020-09-27,US-AR,619,0.0
2020-10-04,US-AR,619,32.0
2020-10-11,US-AR,619,34.0
2020-10-18,US-AR,619,34.0
2020-10-25,US-AR,619,33.0
2020-11-01,US-AR,619,0.0
2020-11-08,US-AR,619,0.0
2020-11-15,US-AR,619,100.0
2020-11-22,US-AR,619,65.0
2020-11-29,US-AR,619,0.0
2020-12-06,US-AR,619,33.0
2020-12-13,US-AR,619,34.0
2020-12-20,US-AR,619,0.0
2020-12-27,US-AR,619,0.0
2020-01-05,US-CA,800,0.0
2020-01-12,US-CA,800,40.0
2020-01-19,US-CA,800,0.0
2020-01-26,US-CA,800,0.0
2020-02-02,US-CA,800,0.0
2020-02-09,US-CA,800,0.0
2020-02-16,US-CA,800,39.0
2020-02-23,US-CA,800,0.0
2020-03-01,US-CA,800,0.0
2020-03-08,US-CA,800,37.0
2020-03-15,US-CA,800,35.0
2020-03-22,US-CA,800,0.0
2020-03-29,US-CA,800,67.0
2020-04-05,US-CA,800,0.0
2020-04-12,US-CA,800,96.0
2020-04-19,US-CA,800,32.0
2020-04-26,US-CA,800,32.0
2020-05-03,US-CA,800,32.0
2020-05-10,US-CA,800,0.0
2020-05-17,US-CA,800,100.0
2020-05-24,US-CA,800,0.0
2020-05-31,US-CA,800,34.0
2020-06-07,US-CA,800,35.0
2020-06-14,US-CA,800,0.0
2020-06-21,US-CA,800,0.0
2020-06-28,US-CA,800,0.0
2020-07-05,US-CA,800,38.0
2020-07-12,US-CA,800,0.0
2020-07-19,US-CA,800,0.0
2020-07-26,US-CA,800,38.0
2020-08-02,US-CA,800,38.0
2020-08-09,US-CA,800,0.0
2020-08-16,US-CA,800,0.0
2020-08-23,US-CA,800,33.0
2020-08-30,US-CA,800,0.0
2020-09-06,US-CA,800,0.0
2020-09-13,US-CA,800,0.0
2020-09-20,US-CA,800,0.0
2020-09-27,US-CA,800,0.0
2020-10-04,US-CA,800,0.0
2020-10-11,US-CA,800,42.0
2020-10-18,US-CA,800,0.0
2020-10-25,US-CA,800,42.0
2020-11-01,US-CA,800,0.0
2020-11-08,US-CA,800,0.0
2020-11-15,US-CA,800,0.0
2020-11-22,US-CA,800,43.0
2020-11-29,US-CA,800,0.0
2020-12-06,US-CA,800,0.0
2020-12-13,US-CA,800,41.0
2020-12-20,US-CA,800,0.0
2020-12-27,US-CA,800,41.0
2020-01-05,US-CA,868,0.0
2020-01-12,US-CA,868,0.0
2020-01-19,US-CA,868,0.0
2020-01-26,US-CA,868,0.0
2020-02-02,US-CA,868,22.0
2020-02-09,US-CA,868,0.0
2020-02-16,US-CA,868,0.0
2020-02-23,US-CA,868,0.0
2020-03-01,US-CA,868,0.0
2020-03-08,US-CA,868,0.0
2020-03-15,US-CA,868,0.0
2020-03-22,US-CA,868,39.0
2020-03-29,US-CA,868,19.0
2020-04-05,US-CA,868,0.0
2020-04-12,US-CA,868,0.0
2020-04-19,US-CA,868,18.0
2020-04-26,US-CA,868,36.0
2020-05-03,US-CA,868,0.0
2020-05-10,US-CA,868,0.0
2020-05-17,US-CA,868,0.0
2020-05-24,US-CA,868,0.0
2020-05-31,US-CA,868,0.0
2020-06-07,US-CA,868,0.0
2020-06-14,US-CA,868,0.0
2020-06-21,US-CA,868,0.0
2020-06-28,US-CA,868,0.0
2020-07-05,US-CA,868,21.0
2020-07-12,US-CA,868,0.0
2020-07-19,US-CA,868,0.0
2020-07-26,US-CA,868,0.0
2020-08-02,US-CA,868,0.0
2020-08-09,US-CA,868,21.0
2020-08-16,US-CA,868,0.0
2020-08-23,US-CA,868,19.0
2020-08-30,US-CA,868,0.0
2020-09-06,US-CA,868,19.0
2020-09-13,US-CA,868,0.0
2020-09-20,US-CA,868,20.0
2020-09-27,US-CA,868,0.0
2020-10-04,US-CA,868,0.0
2020-10-11,US-CA,868,0.0
2020-10-18,US-CA,868,0.0
2020-10-25,US-CA,868,0.0
2020-11-01,US-CA,868,0.0
2020-11-08,US-CA,868,0.0
2020-11-15,US-CA,868,0.0
2020-11-22,US-CA,868,100.0
2020-11-29,US-CA,868,0.0
2020-12-06,US-CA,868,23.0
2020-12-13,US-CA,868,24.0
2020-12-20,US-CA,868,0.0
2020-12-27,US-CA,868,0.0
2020-01-05,US-CA,802,0.0
2020-01-12,US-CA,802,0.0
2020-01-19,US-CA,802,0.0
2020-01-26,US-CA,802,0.0
2020-02-02,US-CA,802,86.0
2020-02-09,US-CA,802,0.0
2020-02-16,US-CA,802,0.0
2020-02-23,US-CA,802,0.0
2020-03-01,US-CA,802,0.0
2020-03-08,US-CA,802,0.0
2020-03-15,US-CA,802,0.0
2020-03-22,US-CA,802,0.0
2020-03-29,US-CA,802,0.0
2020-04-05,US-CA,802,72.0
2020-04-12,US-CA,802,0.0
2020-04-19,US-CA,802,0.0
2020-04-26,US-CA,802,0.0
2020-05-03,US-CA,802,0.0
2020-05-10,US-CA,802,0.0
2020-05-17,US-CA,802,0.0
2020-05-24,US-CA,802,0.0
2020-05-31,US-CA,802,0.0
2020-06-07,US-CA,802,0.0
2020-06-14,US-CA,802,0.0
2020-06-21,US-CA,802,0.0
2020-06-28,US-CA,802,0.0
2020-07-05,US-CA,802,0.0
2020-07-12,US-CA,802,0.0
2020-07-19,US-CA,802,0.0
2020-07-26,US-CA,802,0.0
2020-08-02,US-CA,802,0.0
2020-08-09,US-CA,802,0.0
2020-08-16,US-CA,802,0.0
2020-08-23,US-CA,802,0.0
2020-08-30,US-CA,802,0.0
2020-09-06,US-CA,802,0.0
2020-09-13,US-CA,802,70.0
2020-09-20,US-CA,802,0.0
2020-09-27,US-CA,802,0.0
2020-10-04,US-CA,802,0.0
2020-10-11,US-CA,802,0.0
2020-10-18,US-CA,802,0.0
2020-10-25,US-CA,802,100.0
2020-11-01,US-CA,802,0.0
2020-11-08,US-CA,802,0.0
2020-11-15,US-CA,802,0.0
2020-11-22,US-CA,802,0.0
2020-11-29,US-CA,802,88.0
2020-12-06,US-CA,802,88.0
2020-12-13,US-CA,802,0.0
2020-12-20,US-CA,802,0.0
2020-12-27,US-CA,802,0.0
2020-01-05,US-CA,866,0.0
2020-01-12,US-CA,866,42.0
2020-01-19,US-CA,866,0.0
2020-01-26,US-CA,866,0.0
2020-02-02,US-CA,866,0.0
2020-02-09,US-CA,866,28.0
2020-02-16,US-CA,866,28.0
2020-02-23,US-CA,866,13.0
2020-03-01,US-CA,866,40.0
2020-03-08,US-CA,866,0.0
2020-03-15,US-CA,866,12.0
2020-03-22,US-CA,866,48.0
2020-03-29,US-CA,866,60.0
2020-04-05,US-CA,866,0.0
2020-04-12,US-CA,866,45.0
2020-04-19,US-CA,866,98.0
2020-04-26,US-CA,866,77.0
2020-05-03,US-CA,866,56.0
2020-05-10,US-CA,866,22.0
2020-05-17,US-CA,866,12.0
2020-05-24,US-CA,866,24.0
2020-05-31,US-CA,866,12.0
2020-06-07,US-CA,866,24.0
2020-06-14,US-CA,866,37.0
2020-06-21,US-CA,866,100.0
2020-06-28,US-CA,866,26.0
2020-07-05,US-CA,866,13.0
2020-07-12,US-CA,866,26.0
2020-07-19,US-CA,866,39.0
2020-07-26,US-CA,866,39.0
2020-08-02,US-CA,866,13.0
2020-08-09,US-CA,866,25.0
2020-08-16,US-CA,866,11.0
2020-08-23,US-CA,866,0.0
2020-08-30,US-CA,866,23.0
2020-09-06,US-CA,866,35.0
2020-09-13,US-CA,866,23.0
2020-09-20,US-CA,866,12.0
2020-09-27,US-CA,866,24.0
2020-10-04,US-CA,866,66.0
2020-10-11,US-CA,866,14.0
2020-10-18,US-CA,866,58.0
2020-10-25,US-CA,866,44.0
2020-11-01,US-CA,866,34.0
2020-11-08,US-CA,866,28.0
2020-11-15,US-CA,866,14.0
2020-11-22,US-CA,866,59.0
2020-11-29,US-CA,866,14.0
2020-12-06,US-CA,866,41.0
2020-12-13,US-CA,866,55.0
2020-12-20,US-CA,866,31.0
2020-12-27,US-CA,866,14.0
2020-01-05,US-CA,803,13.0
2020-01-12,US-CA,803,15.0
2020-01-19,US-CA,803,22.0
2020-01-26,US-CA,803,14.0
2020-02-02,US-CA,803,5.0
2020-02-09,US-CA,803,16.0
2020-02-16,US-CA,803,16.0
2020-02-23,US-CA,803,12.0
2020-03-01,US-CA,803,18.0
2020-03-08,US-CA,803,17.0
2020-03-15,US-CA,803,64.0
2020-03-22,US-CA,803,70.0
2020-03-29,US-CA,803,45.0
2020-04-05,US-CA,803,98.0
2020-04-12,US-CA,803,100.0
2020-04-19,US-CA,803,66.0
2020-04-26,US-CA,803,45.0
2020-05-03,US-CA,803,51.0
2020-05-10,US-CA,803,41.0
2020-05-17,US-CA,803,29.0
2020-05-24,US-CA,803,31.0
2020-05-31,US-CA,803,27.0
2020-06-07,US-CA,803,25.0
2020-06-14,US-CA,803,26.0
2020-06-21,US-CA,803,27.0
2020-06-28,US-CA,803,22.0
2020-07-05,US-CA,803,26.0
2020-07-12,US-CA,803,30.0
2020-07-19,US-CA,803,22.0
2020-07-26,US-CA,803,30.0
2020-08-02,US-CA,803,27.0
2020-08-09,US-CA,803,16.0
2020-08-16,US-CA,803,14.0
2020-08-23,US-CA,803,16.0
2020-08-30,US-CA,803,29.0
2020-09-06,US-CA,803,16.0
2020-09-13,US-CA,803,17.0
2020-09-20,US-CA,803,13.0
2020-09-27,US-CA,803,15.0
2020-10-04,US-CA,803,30.0
2020-10-11,US-CA,803,18.0
2020-10-18,US-CA,803,26.0
2020-10-25,US-CA,803,18.0
2020-11-01,US-CA,803,17.0
2020-11-08,US-CA,803,28.0
2020-11-15,US-CA,803,45.0
2020-11-22,US-CA,803,39.0
2020-11-29,US-CA,803,43.0
2020-12-06,US-CA,803,30.0
2020-12-13,US-CA,803,36.0
2020-12-20,US-CA,803,30.0
2020-12-27,US-CA,803,33.0
2020-01-05,US-CA,813,36.0
2020-01-12,US-CA,813,0.0
2020-01-19,US-CA,813,0.0
2020-01-26,US-CA,813,72.0
2020-02-02,US-CA,813,74.0
2020-02-09,US-CA,813,0.0
2020-02-16,US-CA,813,35.0
2020-02-23,US-CA,813,34.0
2020-03-01,US-CA,813,34.0
2020-03-08,US-CA,813,0.0
2020-03-15,US-CA,813,65.0
2020-03-22,US-CA,813,0.0
2020-03-29,US-CA,813,0.0
2020-04-05,US-CA,813,31.0
2020-04-12,US-CA,813,30.0
2020-04-19,US-CA,813,30.0
2020-04-26,US-CA,813,0.0
2020-05-03,US-CA,813,31.0
2020-05-10,US-CA,813,60.0
2020-05-17,US-CA,813,61.0
2020-05-24,US-CA,813,0.0
2020-05-31,US-CA,813,30.0
2020-06-07,US-CA,813,31.0
2020-06-14,US-CA,813,32.0
2020-06-21,US-CA,813,0.0
2020-06-28,US-CA,813,67.0
2020-07-05,US-CA,813,33.0
2020-07-12,US-CA,813,33.0
2020-07-19,US-CA,813,33.0
2020-07-26,US-CA,813,0.0
2020-08-02,US-CA,813,98.0
2020-08-09,US-CA,813,0.0
2020-08-16,US-CA,813,66.0
2020-08-23,US-CA,813,100.0
2020-08-30,US-CA,813,33.0
2020-09-06,US-CA,813,29.0
2020-09-13,US-CA,813,92.0
2020-09-20,US-CA,813,0.0
2020-09-27,US-CA,813,0.0
2020-10-04,US-CA,813,34.0
2020-10-11,US-CA,813,0.0
2020-10-18,US-CA,813,0.0
2020-10-25,US-CA,813,0.0
2020-11-01,US-CA,813,0.0
2020-11-08,US-CA,813,0.0
2020-11-15,US-CA,813,36.0
2020-11-22,US-CA,813,0.0
2020-11-29,US-CA,813,0.0
2020-12-06,US-CA,813,0.0
2020-12-13,US-CA,813,0.0
2020-12-20,US-CA,813,0.0
2020-12-27,US-CA,813,37.0
2020-01-05,US-CA,828,14.0
2020-01-12,US-CA,828,0.0
2020-01-19,US-CA,828,27.0
2020-01-26,US-CA,828,26.0
2020-02-02,US-CA,828,13.0
2020-02-09,US-CA,828,27.0
2020-02-16,US-CA,828,0.0
2020-02-23,US-CA,828,0.0
2020-03-01,US-CA,828,0.0
2020-03-08,US-CA,828,12.0
2020-03-15,US-CA,828,12.0
2020-03-22,US-CA,828,22.0
2020-03-29,US-CA,828,100.0
2020-04-05,US-CA,828,98.0
2020-04-12,US-CA,828,74.0
2020-04-19,US-CA,828,76.0
2020-04-26,US-CA,828,43.0
2020-05-03,US-CA,828,54.0
2020-05-10,US-CA,828,32.0
2020-05-17,US-CA,828,11.0
2020-05-24,US-CA,828,56.0
2020-05-31,US-CA,828,23.0
2020-06-07,US-CA,828,23.0
2020-06-14,US-CA,828,12.0
2020-06-21,US-CA,828,24.0
2020-06-28,US-CA,828,12.0
2020-07-05,US-CA,828,0.0
2020-07-12,US-CA,828,0.0
2020-07-19,US-CA,828,38.0
2020-07-26,US-CA,828,37.0
2020-08-02,US-CA,828,13.0
2020-08-09,US-CA,828,0.0
2020-08-16,US-CA,828,21.0
2020-08-23,US-CA,828,36.0
2020-08-30,US-CA,828,35.0
2020-09-06,US-CA,828,0.0
2020-09-13,US-CA,828,34.0
2020-09-20,US-CA,828,0.0
2020-09-27,US-CA,828,0.0
2020-10-04,US-CA,828,13.0
2020-10-11,US-CA,828,0.0
2020-10-18,US-CA,828,15.0
2020-10-25,US-CA,828,45.0
2020-11-01,US-CA,828,35.0
2020-11-08,US-CA,828,0.0
2020-11-15,US-CA,828,15.0
2020-11-22,US-CA,828,0.0
2020-11-29,US-CA,828,14.0
2020-12-06,US-CA,828,43.0
2020-12-13,US-CA,828,44.0
2020-12-20,US-CA,828,16.0
2020-12-27,US-CA,828,75.0
2020-01-05,US-CA,804,23.0
2020-01-12,US-CA,804,0.0
2020-01-19,US-CA,804,0.0
2020-01-26,US-CA,804,22.0
2020-02-02,US-CA,804,0.0
2020-02-09,US-CA,804,0.0
2020-02-16,US-CA,804,20.0
2020-02-23,US-CA,804,20.0
2020-03-01,US-CA,804,0.0
2020-03-08,US-CA,804,19.0
2020-03-15,US-CA,804,0.0
2020-03-22,US-CA,804,21.0
2020-03-29,US-CA,804,19.0
2020-04-05,US-CA,804,57.0
2020-04-12,US-CA,804,78.0
2020-04-19,US-CA,804,38.0
2020-04-26,US-CA,804,0.0
2020-05-03,US-CA,804,38.0
2020-05-10,US-CA,804,20.0
2020-05-17,US-CA,804,20.0
2020-05-24,US-CA,804,0.0
2020-05-31,US-CA,804,61.0
2020-06-07,US-CA,804,0.0
2020-06-14,US-CA,804,21.0
2020-06-21,US-CA,804,0.0
2020-06-28,US-CA,804,0.0
2020-07-05,US-CA,804,22.0
2020-07-12,US-CA,804,0.0
2020-07-19,US-CA,804,23.0
2020-07-26,US-CA,804,0.0
2020-08-02,US-CA,804,0.0
2020-08-09,US-CA,804,0.0
2020-08-16,US-CA,804,45.0
2020-08-23,US-CA,804,0.0
2020-08-30,US-CA,804,21.0
2020-09-06,US-CA,804,0.0
2020-09-13,US-CA,804,21.0
2020-09-20,US-CA,804,21.0
2020-09-27,US-CA,804,22.0
2020-10-04,US-CA,804,0.0
2020-10-11,US-CA,804,48.0
2020-10-18,US-CA,804,0.0
2020-10-25,US-CA,804,24.0
2020-11-01,US-CA,804,19.0
2020-11-08,US-CA,804,23.0
2020-11-15,US-CA,804,47.0
2020-11-22,US-CA,804,22.0
2020-11-29,US-CA,804,0.0
2020-12-06,US-CA,804,24.0
2020-12-13,US-CA,804,70.0
2020-12-20,US-CA,804,100.0
2020-12-27,US-CA,804,0.0
2020-01-05,US-CA,811,0.0
2020-01-12,US-CA,811,0.0
2020-01-19,US-CA,811,0.0
2020-01-26,US-CA,811,25.0
2020-02-02,US-CA,811,38.0
2020-02-09,US-CA,811,25.0
2020-02-16,US-CA,811,36.0
2020-02-23,US-CA,811,12.0
2020-03-01,US-CA,811,23.0
2020-03-08,US-CA,811,23.0
2020-03-15,US-CA,811,34.0
2020-03-22,US-CA,811,33.0
2020-03-29,US-CA,811,32.0
2020-04-05,US-CA,811,65.0
2020-04-12,US-CA,811,43.0
2020-04-19,US-CA,811,43.0
2020-04-26,US-CA,811,32.0
2020-05-03,US-CA,811,100.0
2020-05-10,US-CA,811,44.0
2020-05-17,US-CA,811,0.0
2020-05-24,US-CA,811,0.0
2020-05-31,US-CA,811,43.0
2020-06-07,US-CA,811,11.0
2020-06-14,US-CA,811,12.0
2020-06-21,US-CA,811,0.0
2020-06-28,US-CA,811,11.0
2020-07-05,US-CA,811,23.0
2020-07-12,US-CA,811,12.0
2020-07-19,US-CA,811,12.0
2020-07-26,US-CA,811,12.0
2020-08-02,US-CA,811,0.0
2020-08-09,US-CA,811,46.0
2020-08-16,US-CA,811,0.0
2020-08-23,US-CA,811,0.0
2020-08-30,US-CA,811,0.0
2020-09-06,US-CA,811,22.0
2020-09-13,US-CA,811,22.0
2020-09-20,US-CA,811,11.0
2020-09-27,US-CA,811,0.0
2020-10-04,US-CA,811,13.0
2020-10-11,US-CA,811,0.0
2020-10-18,US-CA,811,13.0
2020-10-25,US-CA,811,14.0
2020-11-01,US-CA,811,10.0
2020-11-08,US-CA,811,12.0
2020-11-15,US-CA,811,38.0
2020-11-22,US-CA,811,51.0
2020-11-29,US-CA,811,13.0
2020-12-06,US-CA,811,37.0
2020-12-13,US-CA,811,25.0
2020-12-20,US-CA,811,0.0
2020-12-27,US-CA,811,13.0
2020-01-05,US-CA,862,33.0
2020-01-12,US-CA,862,40.0
2020-01-19,US-CA,862,27.0
2020-01-26,US-CA,862,23.0
2020-02-02,US-CA,862,41.0
2020-02-09,US-CA,862,32.0
2020-02-16,US-CA,862,27.0
2020-02-23,US-CA,862,35.0
2020-03-01,US-CA,862,30.0
2020-03-08,US-CA,862,25.0
2020-03-15,US-CA,862,100.0
2020-03-22,US-CA,862,64.0
2020-03-29,US-CA,862,42.0
2020-04-05,US-CA,862,70.0
2020-04-12,US-CA,862,72.0
2020-04-19,US-CA,862,93.0
2020-04-26,US-CA,862,60.0
2020-05-03,US-CA,862,72.0
2020-05-10,US-CA,862,41.0
2020-05-17,US-CA,862,34.0
2020-05-24,US-CA,862,31.0
2020-05-31,US-CA,862,15.0
2020-06-07,US-CA,862,16.0
2020-06-14,US-CA,862,28.0
2020-06-21,US-CA,862,20.0
2020-06-28,US-CA,862,41.0
2020-07-05,US-CA,862,50.0
2020-07-12,US-CA,862,21.0
2020-07-19,US-CA,862,29.0
2020-07-26,US-CA,862,25.0
2020-08-02,US-CA,862,46.0
2020-08-09,US-CA,862,44.0
2020-08-16,US-CA,862,15.0
2020-08-23,US-CA,862,19.0
2020-08-30,US-CA,862,27.0
2020-09-06,US-CA,862,23.0
2020-09-13,US-CA,862,39.0
2020-09-20,US-CA,862,36.0
2020-09-27,US-CA,862,16.0
2020-10-04,US-CA,862,31.0
2020-10-11,US-CA,862,34.0
2020-10-18,US-CA,862,14.0
2020-10-25,US-CA,862,33.0
2020-11-01,US-CA,862,29.0
2020-11-08,US-CA,862,36.0
2020-11-15,US-CA,862,89.0
2020-11-22,US-CA,862,64.0
2020-11-29,US-CA,862,42.0
2020-12-06,US-CA,862,42.0
2020-12-13,US-CA,862,83.0
2020-12-20,US-CA,862,40.0
2020-12-27,US-CA,862,19.0
2020-01-05,US-CA,825,20.0
2020-01-12,US-CA,825,23.0
2020-01-19,US-CA,825,16.0
2020-01-26,US-CA,825,8.0
2020-02-02,US-CA,825,12.0
2020-02-09,US-CA,825,19.0
2020-02-16,US-CA,825,11.0
2020-02-23,US-CA,825,15.0
2020-03-01,US-CA,825,18.0
2020-03-08,US-CA,825,21.0
2020-03-15,US-CA,825,66.0
2020-03-22,US-CA,825,69.0
2020-03-29,US-CA,825,57.0
2020-04-05,US-CA,825,100.0
2020-04-12,US-CA,825,72.0
2020-04-19,US-CA,825,68.0
2020-04-26,US-CA,825,41.0
2020-05-03,US-CA,825,40.0
2020-05-10,US-CA,825,28.0
2020-05-17,US-CA,825,24.0
2020-05-24,US-CA,825,4.0
2020-05-31,US-CA,825,17.0
2020-06-07,US-CA,825,17.0
2020-06-14,US-CA,825,15.0
2020-06-21,US-CA,825,22.0
2020-06-28,US-CA,825,11.0
2020-07-05,US-CA,825,37.0
2020-07-12,US-CA,825,26.0
2020-07-19,US-CA,825,22.0
2020-07-26,US-CA,825,37.0
2020-08-02,US-CA,825,19.0
2020-08-09,US-CA,825,19.0
2020-08-16,US-CA,825,18.0
2020-08-23,US-CA,825,11.0
2020-08-30,US-CA,825,21.0
2020-09-06,US-CA,825,17.0
2020-09-13,US-CA,825,14.0
