,region,metroCode,calfresh,isPartial
2020-03-22,US-WY,751,0.0,False
2020-03-29,US-WY,751,0.0,False
2020-04-05,US-WY,751,0.0,False
2020-04-12,US-WY,751,100.0,False
2020-04-19,US-WY,751,0.0,False
2020-04-26,US-WY,751,0.0,False
2020-05-03,US-WY,751,0.0,False
2020-05-10,US-WY,751,0.0,False
2020-05-17,US-WY,751,0.0,False
2020-05-24,US-WY,751,0.0,False
2020-05-31,US-WY,751,0.0,False
2020-06-07,US-WY,751,0.0,False
2020-06-14,US-WY,751,0.0,False
2020-06-21,US-WY,751,0.0,False
2020-06-28,US-WY,751,0.0,False
2020-07-05,US-WY,751,0.0,False
2020-07-12,US-WY,751,0.0,False
2020-07-19,US-WY,751,0.0,False
2020-07-26,US-WY,751,0.0,False
2020-08-02,US-WY,751,0.0,False
2020-08-09,US-WY,751,0.0,False
2020-08-16,US-WY,751,0.0,False
2020-08-23,US-WY,751,0.0,False
2020-08-30,US-WY,751,0.0,False
2020-09-06,US-WY,751,0.0,False
2020-09-13,US-WY,751,0.0,False
2020-09-20,US-WY,751,0.0,False
2020-09-27,US-WY,751,0.0,False
2020-10-04,US-WY,751,0.0,False
2020-10-11,US-WY,751,0.0,False
2020-10-18,US-WY,751,0.0,False
2020-10-25,US-WY,751,0.0,False
2020-11-01,US-WY,751,0.0,False
2020-11-08,US-WY,751,0.0,False
2020-11-15,US-WY,751,0.0,False
2020-11-22,US-WY,751,0.0,False
2020-11-29,US-WY,751,0.0,False
2020-12-06,US-WY,751,0.0,False
2020-12-13,US-WY,751,0.0,False
2020-12-20,US-WY,751,0.0,False
2020-12-27,US-WY,751,0.0,False
2020-01-05,US-WV,511,0.0,False
2020-01-12,US-WV,511,0.0,False
2020-01-19,US-WV,511,0.0,False
2020-01-26,US-WV,511,0.0,False
2020-02-02,US-WV,511,0.0,False
2020-02-09,US-WV,511,0.0,False
2020-02-16,US-WV,511,0.0,False
2020-02-23,US-WV,511,0.0,False
2020-03-01,US-WV,511,0.0,False
2020-03-08,US-WV,511,0.0,False
2020-03-15,US-WV,511,0.0,False
2020-03-22,US-WV,511,0.0,False
2020-03-29,US-WV,511,0.0,False
2020-04-05,US-WV,511,0.0,False
2020-04-12,US-WV,511,0.0,False
2020-04-19,US-WV,511,0.0,False
2020-04-26,US-WV,511,0.0,False
2020-05-03,US-WV,511,0.0,False
2020-05-10,US-WV,511,0.0,False
2020-05-17,US-WV,511,0.0,False
2020-05-24,US-WV,511,0.0,False
2020-05-31,US-WV,511,92.0,False
2020-06-07,US-WV,511,0.0,False
2020-06-14,US-WV,511,0.0,False
2020-06-21,US-WV,511,100.0,False
2020-06-28,US-WV,511,0.0,False
2020-07-05,US-WV,511,0.0,False
2020-07-12,US-WV,511,0.0,False
2020-07-19,US-WV,511,0.0,False
2020-07-26,US-WV,511,0.0,False
2020-08-02,US-WV,511,0.0,False
2020-08-09,US-WV,511,0.0,False
2020-08-16,US-WV,511,0.0,False
2020-08-23,US-WV,511,0.0,False
2020-08-30,US-WV,511,0.0,False
2020-09-06,US-WV,511,0.0,False
2020-09-13,US-WV,511,0.0,False
2020-09-20,US-WV,511,0.0,False
2020-09-27,US-WV,511,0.0,False
2020-10-04,US-WV,511,0.0,False
2020-10-11,US-WV,511,0.0,False
2020-10-18,US-WV,511,0.0,False
2020-10-25,US-WV,511,0.0,False
2020-11-01,US-WV,511,0.0,False
2020-11-08,US-WV,511,0.0,False
2020-11-15,US-WV,511,0.0,False
2020-11-22,US-WV,511,0.0,False
2020-11-29,US-WV,511,0.0,False
2020-12-06,US-WV,511,0.0,False
2020-12-13,US-WV,511,0.0,False
2020-12-20,US-WV,511,0.0,False
2020-12-27,US-WV,511,0.0,False
2020-01-05,US-WA,820,0.0,False
2020-01-12,US-WA,820,0.0,False
2020-01-19,US-WA,820,0.0,False
2020-01-26,US-WA,820,0.0,False
2020-02-02,US-WA,820,0.0,False
2020-02-09,US-WA,820,0.0,False
2020-02-16,US-WA,820,0.0,False
2020-02-23,US-WA,820,0.0,False
2020-03-01,US-WA,820,0.0,False
2020-03-08,US-WA,820,0.0,False
2020-03-15,US-WA,820,0.0,False
2020-03-22,US-WA,820,0.0,False
2020-03-29,US-WA,820,91.0,False
2020-04-05,US-WA,820,92.0,False
2020-04-12,US-WA,820,0.0,False
2020-04-19,US-WA,820,0.0,False
2020-04-26,US-WA,820,0.0,False
2020-05-03,US-WA,820,0.0,False
2020-05-10,US-WA,820,0.0,False
2020-05-17,US-WA,820,0.0,False
2020-05-24,US-WA,820,0.0,False
2020-05-31,US-WA,820,0.0,False
2020-06-07,US-WA,820,0.0,False
2020-06-14,US-WA,820,0.0,False
2020-06-21,US-WA,820,0.0,False
2020-06-28,US-WA,820,0.0,False
2020-07-05,US-WA,820,100.0,False
2020-07-12,US-WA,820,0.0,False
2020-07-19,US-WA,820,0.0,False
2020-07-26,US-WA,820,0.0,False
2020-08-02,US-WA,820,0.0,False
2020-08-09,US-WA,820,0.0,False
2020-08-16,US-WA,820,0.0,False
2020-08-23,US-WA,820,0.0,False
2020-08-30,US-WA,820,0.0,False
2020-09-06,US-WA,820,0.0,False
2020-09-13,US-WA,820,0.0,False
2020-09-20,US-WA,820,0.0,False
2020-09-27,US-WA,820,0.0,False
2020-10-04,US-WA,820,0.0,False
2020-10-11,US-WA,820,0.0,False
2020-10-18,US-WA,820,0.0,False
2020-10-25,US-WA,820,0.0,False
2020-11-01,US-WA,820,0.0,False
2020-11-08,US-WA,820,0.0,False
2020-11-15,US-WA,820,0.0,False
2020-11-22,US-WA,820,0.0,False
2020-11-29,US-WA,820,0.0,False
2020-12-06,US-WA,820,0.0,False
2020-12-13,US-WA,820,0.0,False
2020-12-20,US-WA,820,0.0,False
2020-12-27,US-WA,820,0.0,False
2020-01-05,US-WA,819,0.0,False
2020-01-12,US-WA,819,0.0,False
2020-01-19,US-WA,819,0.0,False
2020-01-26,US-WA,819,100.0,False
2020-02-02,US-WA,819,0.0,False
2020-02-09,US-WA,819,0.0,False
2020-02-16,US-WA,819,0.0,False
2020-02-23,US-WA,819,0.0,False
2020-03-01,US-WA,819,0.0,False
2020-03-08,US-WA,819,0.0,False
2020-03-15,US-WA,819,0.0,False
2020-03-22,US-WA,819,0.0,False
2020-03-29,US-WA,819,0.0,False
2020-04-05,US-WA,819,0.0,False
2020-04-12,US-WA,819,0.0,False
2020-04-19,US-WA,819,0.0,False
2020-04-26,US-WA,819,0.0,False
2020-05-03,US-WA,819,0.0,False
2020-05-10,US-WA,819,0.0,False
2020-05-17,US-WA,819,0.0,False
2020-05-24,US-WA,819,0.0,False
2020-05-31,US-WA,819,0.0,False
2020-06-07,US-WA,819,84.0,False
2020-06-14,US-WA,819,0.0,False
2020-06-21,US-WA,819,0.0,False
2020-06-28,US-WA,819,0.0,False
2020-07-05,US-WA,819,0.0,False
2020-07-12,US-WA,819,0.0,False
2020-07-19,US-WA,819,99.0,False
2020-07-26,US-WA,819,97.0,False
2020-08-02,US-WA,819,0.0,False
2020-08-09,US-WA,819,0.0,False
2020-08-16,US-WA,819,0.0,False
2020-08-23,US-WA,819,0.0,False
2020-08-30,US-WA,819,0.0,False
2020-09-06,US-WA,819,0.0,False
2020-09-13,US-WA,819,0.0,False
2020-09-20,US-WA,819,0.0,False
2020-09-27,US-WA,819,0.0,False
2020-10-04,US-WA,819,0.0,False
2020-10-11,US-WA,819,0.0,False
2020-10-18,US-WA,819,0.0,False
2020-10-25,US-WA,819,0.0,False
2020-11-01,US-WA,819,0.0,False
2020-11-08,US-WA,819,0.0,False
2020-11-15,US-WA,819,0.0,False
2020-11-22,US-WA,819,0.0,False
2020-11-29,US-WA,819,0.0,False
2020-12-06,US-WA,819,0.0,False
2020-12-13,US-WA,819,0.0,False
2020-12-20,US-WA,819,0.0,False
2020-12-27,US-WA,819,0.0,False
2020-01-05,US-TX,623,0.0,False
2020-01-12,US-TX,623,0.0,False
2020-01-19,US-TX,623,0.0,False
2020-01-26,US-TX,623,0.0,False
2020-02-02,US-TX,623,0.0,False
2020-02-09,US-TX,623,0.0,False
2020-02-16,US-TX,623,0.0,False
2020-02-23,US-TX,623,0.0,False
2020-03-01,US-TX,623,0.0,False
2020-03-08,US-TX,623,0.0,False
2020-03-15,US-TX,623,0.0,False
2020-03-22,US-TX,623,0.0,False
2020-03-29,US-TX,623,0.0,False
2020-04-05,US-TX,623,90.0,False
2020-04-12,US-TX,623,0.0,False
2020-04-19,US-TX,623,86.0,False
2020-04-26,US-TX,623,0.0,False
2020-05-03,US-TX,623,0.0,False
2020-05-10,US-TX,623,0.0,False
2020-05-17,US-TX,623,0.0,False
2020-05-24,US-TX,623,0.0,False
2020-05-31,US-TX,623,0.0,False
2020-06-07,US-TX,623,0.0,False
2020-06-14,US-TX,623,94.0,False
2020-06-21,US-TX,623,0.0,False
2020-06-28,US-TX,623,0.0,False
2020-07-05,US-TX,623,0.0,False
2020-07-12,US-TX,623,0.0,False
2020-07-19,US-TX,623,0.0,False
2020-07-26,US-TX,623,0.0,False
2020-08-02,US-TX,623,0.0,False
2020-08-09,US-TX,623,0.0,False
2020-08-16,US-TX,623,0.0,False
2020-08-23,US-TX,623,0.0,False
2020-08-30,US-TX,623,0.0,False
2020-09-06,US-TX,623,0.0,False
2020-09-13,US-TX,623,0.0,False
2020-09-20,US-TX,623,0.0,False
2020-09-27,US-TX,623,0.0,False
2020-10-04,US-TX,623,100.0,False
2020-10-11,US-TX,623,0.0,False
2020-10-18,US-TX,623,0.0,False
2020-10-25,US-TX,623,0.0,False
2020-11-01,US-TX,623,0.0,False
2020-11-08,US-TX,623,0.0,False
2020-11-15,US-TX,623,0.0,False
2020-11-22,US-TX,623,0.0,False
2020-11-29,US-TX,623,0.0,False
2020-12-06,US-TX,623,0.0,False
2020-12-13,US-TX,623,0.0,False
2020-12-20,US-TX,623,0.0,False
2020-12-27,US-TX,623,0.0,False
